#; CPU time in ms; temp1 in C; temp2 in C; ax1 in m/s^2; ay1 in m/s^2; az1 in m/s^2; ax2 in m/s^2; ay2 in m/s^2; az2 in m/s^2; volt1; volt2; cur1; cur2; cur3; cur4; cur5; speed in m/s
438; 57449; 27,4200; 28,9600; -9,3661; -0,2705; 0,2466; 9,9431; 0,0048; 0,2538; 969,0000; 993,0000; 509,0000; 509,0000; 508,0000; 521,0000; 522,0000; 0,0000
439; 57464; 27,4200; 28,9600; -9,7899; -0,2921; 0,8260; 9,9647; 0,0958; 0,2203; 932,0000; 971,0000; 508,0000; 496,0000; 506,0000; 527,0000; 528,0000; 0,0000
440; 57474; 27,4200; 28,9600; -9,5146; -0,2705; 0,3256; 10,0485; 0,1508; 0,2442; 974,0000; 1023,0000; 510,0000; 516,0000; 509,0000; 500,0000; 521,0000; 0,0000
441; 57485; 27,4200; 28,9600; -9,7013; -0,3304; 1,2186; 9,9527; 0,1724; 0,3903; 964,0000; 970,0000; 509,0000; 487,0000; 506,0000; 496,0000; 520,0000; 0,0000
442; 57496; 27,4200; 28,9600; -9,6199; -0,1700; 0,3903; 9,7181; 0,1796; 0,3280; 920,0000; 1023,0000; 499,0000; 504,0000; 507,0000; 530,0000; 531,0000; 0,0000
443; 57509; 27,4200; 28,9600; -9,7707; -0,2873; 0,6225; 9,9168; 0,0934; 0,2897; 927,0000; 961,0000; 507,0000; 479,0000; 507,0000; 506,0000; 498,0000; 0,0000
444; 57520; 27,4100; 28,9600; -9,3901; -0,1700; 0,1460; 9,8976; -0,0646; 0,3663; 996,0000; 1023,0000; 509,0000; 511,0000; 508,0000; 518,0000; 534,0000; 0,0000
445; 57530; 27,4100; 28,9600; -9,4547; -0,3663; 0,5938; 9,9216; 0,2514; 0,5722; 938,0000; 978,0000; 508,0000; 505,0000; 507,0000; 484,0000; 532,0000; 0,0000
446; 57544; 27,4100; 28,9600; -9,9288; -0,1437; 0,9577; 9,9886; -0,1030; 0,0239; 946,0000; 975,0000; 508,0000; 515,0000; 510,0000; 520,0000; 522,0000; 0,0000
447; 57554; 27,4100; 28,9600; -9,5888; -0,4118; 0,2969; 9,8043; 0,3400; 0,5890; 925,0000; 968,0000; 509,0000; 498,0000; 507,0000; 492,0000; 523,0000; 0,0000
448; 57565; 27,4100; 28,9600; -9,5241; -0,3831; 0,5148; 10,0724; 0,1030; 0,8116; 910,0000; 981,0000; 508,0000; 486,0000; 507,0000; 517,0000; 514,0000; 0,0000
449; 57580; 27,4100; 28,9600; -9,5505; -0,4884; 0,3328; 9,9551; 0,1149; -0,0431; 929,0000; 960,0000; 510,0000; 480,0000; 505,0000; 506,0000; 532,0000; 0,0000
450; 57590; 27,4100; 28,9600; -9,7300; -0,2370; 0,9720; 10,0963; -0,0072; 0,3783; 973,0000; 991,0000; 509,0000; 518,0000; 504,0000; 520,0000; 520,0000; 0,0000
451; 57601; 27,4100; 28,9700; -9,4667; -0,3687; -0,3112; 9,7516; 0,0335; -0,0503; 963,0000; 970,0000; 508,0000; 508,0000; 507,0000; 491,0000; 520,0000; 0,0000
452; 57616; 27,4200; 28,9700; -9,5529; -0,3400; 0,3926; 9,9000; 0,0192; 0,0958; 912,0000; 938,0000; 511,0000; 516,0000; 512,0000; 504,0000; 517,0000; 0,0000
453; 57626; 27,4200; 28,9700; -10,2208; -0,3017; 0,6680; 9,6893; 0,2203; 0,4669; 940,0000; 968,0000; 506,0000; 487,0000; 509,0000; 497,0000; 529,0000; 0,0000
454; 57637; 27,4200; 28,9700; -9,8904; -0,5219; -0,3543; 9,5648; -0,0886; 0,1604; 924,0000; 964,0000; 505,0000; 500,0000; 508,0000; 529,0000; 494,0000; 0,0000
455; 57650; 27,4200; 28,9700; -9,9311; -0,3950; 0,6584; 9,6319; -0,0599; -0,3496; 934,0000; 959,0000; 506,0000; 479,0000; 507,0000; 506,0000; 535,0000; 0,0000
456; 57661; 27,4200; 28,9700; -9,3948; -0,1891; 0,5914; 9,5936; 0,1245; -0,1173; 896,0000; 1018,0000; 514,0000; 514,0000; 509,0000; 525,0000; 516,0000; 0,0000
457; 57671; 27,4200; 28,9700; -9,9910; -0,3519; 0,7949; 9,8426; -0,0120; 0,3903; 935,0000; 972,0000; 509,0000; 510,0000; 510,0000; 487,0000; 529,0000; 0,0000
458; 57682; 27,4200; 28,9700; -9,4763; -0,3208; 0,6369; 9,9024; 0,2035; 0,5076; 923,0000; 955,0000; 509,0000; 480,0000; 509,0000; 509,0000; 535,0000; 0,0000
459; 57695; 27,4200; 28,9600; -9,6941; -0,3735; 1,5443; 9,7923; 0,1484; 0,1484; 925,0000; 957,0000; 508,0000; 498,0000; 507,0000; 487,0000; 531,0000; 0,0000
460; 57706; 27,4200; 28,9600; -9,4691; -0,2466; 0,1676; 10,0197; 0,0431; 0,0622; 966,0000; 945,0000; 513,0000; 485,0000; 505,0000; 520,0000; 538,0000; 0,0000
461; 57717; 27,4200; 28,9600; -9,6774; -0,3208; 0,5866; 10,0748; 0,2035; 0,6297; 955,0000; 997,0000; 508,0000; 518,0000; 507,0000; 515,0000; 522,0000; 0,0000
462; 57731; 27,4200; 28,9600; -9,4068; -0,1820; 0,5626; 9,8162; 0,0886; 0,2083; 916,0000; 941,0000; 509,0000; 503,0000; 505,0000; 526,0000; 510,0000; 0,0000
463; 57742; 27,4200; 28,9600; -2,9928; -0,8835; -0,2107; 11,1354; 1,1779; 0,5674; 959,0000; 990,0000; 508,0000; 522,0000; 504,0000; 492,0000; 521,0000; 0,0000
464; 57752; 27,4200; 28,9600; -10,9702; -0,3136; 3,3327; 7,7692; -0,5650; 0,3567; 914,0000; 945,0000; 508,0000; 486,0000; 512,0000; 493,0000; 538,0000; 0,0000
465; 57767; 27,4200; 28,9600; -11,1642; -0,0287; 1,1636; 9,9359; -0,4262; 1,3192; 953,0000; 935,0000; 504,0000; 515,0000; 508,0000; 497,0000; 522,0000; 0,0000
466; 57778; 27,4200; 28,9600; -8,1594; -0,1628; 1,2498; 10,0963; 0,7230; 0,1389; 958,0000; 998,0000; 508,0000; 486,0000; 508,0000; 490,0000; 522,0000; 0,0000
467; 57788; 27,4200; 28,9600; -10,3597; -0,0215; -0,5483; 10,4866; 0,0718; 0,2298; 896,0000; 949,0000; 510,0000; 479,0000; 506,0000; 516,0000; 527,0000; 0,0000
468; 57802; 27,4200; 28,9600; -9,8378; -0,2227; 0,7925; 9,9120; 0,0670; 0,2610; 899,0000; 977,0000; 507,0000; 518,0000; 511,0000; 505,0000; 519,0000; 0,0000
469; 57813; 27,4200; 28,9600; -9,1243; -0,1867; 0,3639; 9,5792; -0,0359; 0,3448; 935,0000; 963,0000; 506,0000; 500,0000; 507,0000; 484,0000; 533,0000; 0,0000
470; 57823; 27,4200; 28,9600; -9,4810; -0,3136; 0,9361; 10,1849; 0,1437; 0,3567; 907,0000; 986,0000; 506,0000; 489,0000; 504,0000; 489,0000; 527,0000; 0,0000
471; 57834; 27,4200; 28,9600; -10,0173; -0,2346; 0,6177; 10,1203; 0,0479; 0,2705; 929,0000; 965,0000; 508,0000; 479,0000; 507,0000; 508,0000; 530,0000; 0,0000
472; 57847; 27,4200; 28,9600; -9,4140; -0,3041; 0,4381; 9,5385; 0,2921; 0,1820; 930,0000; 938,0000; 507,0000; 513,0000; 505,0000; 522,0000; 516,0000; 0,0000
473; 57858; 27,4200; 28,9600; -11,2049; -0,2849; 0,6680; 9,2823; -0,3903; 0,6728; 934,0000; 962,0000; 509,0000; 518,0000; 506,0000; 514,0000; 534,0000; 0,0000
474; 57868; 27,4200; 28,9600; -9,2895; -0,5626; 1,1803; 10,6063; 0,1293; 0,3232; 923,0000; 964,0000; 516,0000; 517,0000; 503,0000; 505,0000; 533,0000; 0,0000
475; 57883; 27,4200; 28,9600; -9,2536; -0,6345; -0,1389; 9,9096; 0,2346; -0,5435; 935,0000; 969,0000; 510,0000; 489,0000; 506,0000; 497,0000; 527,0000; 0,0000
476; 57894; 27,4200; 28,9600; -9,7755; -0,1772; 0,5890; 10,1801; 0,0718; 0,8667; 938,0000; 987,0000; 506,0000; 486,0000; 508,0000; 500,0000; 527,0000; 0,0000
477; 57904; 27,4200; 28,9600; -9,6774; -0,3089; 0,3639; 10,1299; 0,1700; 0,3112; 943,0000; 974,0000; 506,0000; 492,0000; 508,0000; 493,0000; 525,0000; 0,0000
478; 57919; 27,4200; 28,9600; -9,7157; -0,4190; 0,4381; 9,8402; 0,0742; 0,3687; 949,0000; 977,0000; 506,0000; 496,0000; 508,0000; 527,0000; 526,0000; 0,0000
479; 57930; 27,4200; 28,9600; -9,3422; -0,2514; 0,6967; 9,8258; 0,2274; 0,1604; 948,0000; 991,0000; 506,0000; 486,0000; 506,0000; 523,0000; 525,0000; 0,0000
480; 57940; 27,4200; 28,9600; -9,8497; -0,3184; 0,4980; 10,1179; 0,0862; 0,2442; 957,0000; 950,0000; 507,0000; 480,0000; 516,0000; 514,0000; 536,0000; 0,0000
481; 57954; 27,4200; 28,9600; -9,7564; -0,3065; 0,4956; 9,7492; -0,0168; 0,0718; 932,0000; 971,0000; 507,0000; 495,0000; 510,0000; 525,0000; 527,0000; 0,0000
482; 57964; 27,4200; 28,9600; -9,3470; -0,3304; 0,5076; 9,7061; 0,1293; 0,2155; 985,0000; 959,0000; 509,0000; 481,0000; 508,0000; 510,0000; 533,0000; 0,0000
483; 57975; 27,4200; 28,9600; -9,7731; -0,2873; 0,5148; 10,0365; 0,0814; 0,3879; 953,0000; 937,0000; 513,0000; 486,0000; 505,0000; 493,0000; 539,0000; 0,0000
484; 57988; 27,4200; 28,9600; -9,8952; -0,2251; 0,5315; 10,0126; 0,0766; 0,2634; 990,0000; 969,0000; 508,0000; 488,0000; 510,0000; 495,0000; 524,0000; 0,0000
485; 57999; 27,4100; 28,9600; -9,4595; -0,3472; 0,5866; 9,7779; 0,1053; 0,2322; 938,0000; 947,0000; 508,0000; 505,0000; 507,0000; 492,0000; 517,0000; 0,0000
486; 58009; 27,4100; 28,9600; -9,4834; -0,3208; 0,4310; 9,9671; 0,0766; 0,1700; 956,0000; 943,0000; 507,0000; 517,0000; 511,0000; 515,0000; 529,0000; 0,0000
487; 58020; 27,4100; 28,9600; -9,7300; -0,2682; 0,6584; 10,0724; 0,1317; 0,5004; 933,0000; 960,0000; 511,0000; 493,0000; 507,0000; 526,0000; 527,0000; 0,0000
488; 58035; 27,4100; 28,9600; -9,3254; -0,2538; 0,5315; 9,9311; 0,1317; 0,4070; 898,0000; 963,0000; 509,0000; 493,0000; 513,0000; 526,0000; 524,0000; 0,0000
489; 58045; 27,4100; 28,9600; -9,4020; -0,3208; 0,3112; 9,7755; 0,1221; 0,1365; 935,0000; 1011,0000; 507,0000; 481,0000; 509,0000; 491,0000; 540,0000; 0,0000
490; 58056; 27,4100; 28,9600; -9,6893; -0,2682; 0,4980; 9,9455; 0,0838; 0,3591; 898,0000; 941,0000; 505,0000; 516,0000; 508,0000; 498,0000; 536,0000; 0,0000
491; 58071; 27,4100; 28,9600; -9,7396; -0,3184; 0,5602; 9,8497; 0,1197; 0,1867; 951,0000; 996,0000; 508,0000; 515,0000; 508,0000; 516,0000; 522,0000; 0,0000
492; 58081; 27,4100; 28,9600; -9,4715; -0,2274; 0,4573; 9,8497; 0,0622; 0,2466; 958,0000; 952,0000; 512,0000; 485,0000; 505,0000; 513,0000; 539,0000; 0,0000
493; 58092; 27,4100; 28,9600; -9,6989; -0,3376; 0,4453; 10,0078; 0,0910; 0,3304; 933,0000; 967,0000; 507,0000; 508,0000; 509,0000; 484,0000; 528,0000; 0,0000
494; 58105; 27,4100; 28,9600; -9,8210; -0,2322; 0,4860; 10,0173; 0,1796; 0,2705; 941,0000; 976,0000; 508,0000; 520,0000; 505,0000; 518,0000; 526,0000; 0,0000
495; 58116; 27,4100; 28,9600; -9,6654; -0,4190; 0,4741; 9,8210; 0,1149; 0,3017; 927,0000; 944,0000; 506,0000; 480,0000; 511,0000; 496,0000; 527,0000; 0,0000
496; 58126; 27,4100; 28,9600; -9,5337; -0,2921; 0,6536; 9,9359; 0,0982; 0,2993; 921,0000; 1009,0000; 508,0000; 519,0000; 506,0000; 508,0000; 532,0000; 0,0000
497; 58140; 27,4100; 28,9600; -9,6750; -0,2298; 0,5842; 10,0030; 0,1030; 0,2466; 944,0000; 931,0000; 515,0000; 489,0000; 504,0000; 527,0000; 533,0000; 0,0000
498; 58151; 27,4100; 28,9600; -9,5648; -0,2753; 0,6273; 9,8450; 0,1700; 0,2538; 943,0000; 937,0000; 512,0000; 511,0000; 506,0000; 495,0000; 537,0000; 0,0000
499; 58161; 27,4100; 28,9600; -9,4619; -0,2777; 0,2873; 9,6893; 0,1030; 0,2203; 928,0000; 944,0000; 507,0000; 482,0000; 504,0000; 513,0000; 521,0000; 0,0000
500; 58172; 27,4100; 28,9600; -9,7420; -0,4070; 0,6632; 10,1299; 0,0838; 0,3807; 926,0000; 958,0000; 506,0000; 522,0000; 506,0000; 507,0000; 529,0000; 0,0000
501; 58186; 27,4100; 28,9600; -9,9455; -0,5004; 0,3831; 10,1586; 0,1173; 0,3208; 986,0000; 933,0000; 509,0000; 479,0000; 506,0000; 516,0000; 531,0000; 0,0000
502; 58197; 27,4100; 28,9600; -9,5816; -0,4764; 0,4741; 9,9719; -0,0048; 0,3184; 911,0000; 965,0000; 508,0000; 516,0000; 506,0000; 516,0000; 530,0000; 0,0000
503; 58208; 27,4100; 28,9600; -9,8114; -0,1844; 0,6895; 10,1586; 0,0383; 0,2011; 905,0000; 957,0000; 509,0000; 492,0000; 505,0000; 487,0000; 535,0000; 0,0000
504; 58222; 27,4100; 28,9600; -9,9647; -0,2155; 0,8308; 9,8162; 0,1772; 0,6009; 986,0000; 952,0000; 506,0000; 504,0000; 507,0000; 526,0000; 536,0000; 0,0000
505; 58233; 27,4100; 28,9600; -9,9551; -0,3208; 0,5387; 10,0221; 0,0766; -0,0455; 931,0000; 944,0000; 511,0000; 516,0000; 511,0000; 503,0000; 519,0000; 0,0000
506; 58243; 27,4100; 28,9600; -9,5624; -0,3903; 0,6847; 9,6845; 0,1484; 0,3280; 989,0000; 1002,0000; 507,0000; 481,0000; 511,0000; 491,0000; 539,0000; 0,0000
507; 58257; 27,4100; 28,9600; -9,7276; -0,2801; 0,2969; 9,7851; 0,2107; 0,4908; 919,0000; 967,0000; 511,0000; 492,0000; 504,0000; 527,0000; 523,0000; 0,0000
508; 58268; 27,4100; 28,9600; -10,1370; -0,4812; 0,1293; 10,0221; 0,2011; 0,7159; 937,0000; 949,0000; 511,0000; 516,0000; 508,0000; 513,0000; 535,0000; 0,0000
509; 58278; 27,4100; 28,9600; -9,3278; -0,2562; 0,6919; 10,0580; 0,1053; 0,3783; 911,0000; 990,0000; 506,0000; 510,0000; 508,0000; 488,0000; 529,0000; 0,0000
510; 58292; 27,4100; 28,9600; -10,0509; -0,4238; 0,3304; 10,0173; 0,1676; 0,2658; 928,0000; 992,0000; 509,0000; 483,0000; 506,0000; 498,0000; 530,0000; 0,0000
511; 58302; 27,4200; 28,9600; -9,3829; -0,1628; 0,4094; 10,1634; 0,1269; 0,5962; 905,0000; 968,0000; 508,0000; 482,0000; 507,0000; 514,0000; 537,0000; 0,0000
512; 58313; 27,4200; 28,9600; -9,4308; -0,2346; 0,8523; 9,8713; 0,0838; 0,4453; 964,0000; 957,0000; 506,0000; 500,0000; 509,0000; 534,0000; 524,0000; 0,0000
513; 58327; 27,4200; 28,9600; -9,5624; -0,4573; 0,6991; 10,0030; 0,2179; 0,6991; 944,0000; 926,0000; 508,0000; 519,0000; 505,0000; 523,0000; 539,0000; 0,0000
514; 58338; 27,4200; 28,9600; -10,1035; -0,3831; 0,5674; 10,0149; 0,0407; 0,0024; 920,0000; 965,0000; 508,0000; 520,0000; 510,0000; 504,0000; 534,0000; 0,0000
515; 58349; 27,4200; 28,9600; -9,4451; -0,3735; 0,1604; 10,0317; 0,0335; 0,4932; 948,0000; 992,0000; 510,0000; 515,0000; 510,0000; 495,0000; 517,0000; 0,0000
516; 58359; 27,4200; 28,9600; -9,5481; -0,3232; 0,6656; 9,9120; 0,0838; 0,2179; 902,0000; 978,0000; 510,0000; 521,0000; 506,0000; 500,0000; 532,0000; 0,0000
517; 58374; 27,4200; 28,9600; -9,4403; -0,3855; 0,4812; 9,9814; 0,1748; 0,3855; 897,0000; 1023,0000; 507,0000; 513,0000; 507,0000; 496,0000; 536,0000; 0,0000
518; 58384; 27,4200; 28,9600; -9,8881; -0,3041; 0,6177; 10,0126; 0,1891; 0,2538; 989,0000; 1016,0000; 512,0000; 502,0000; 510,0000; 509,0000; 510,0000; 0,0000
519; 58395; 27,4200; 28,9600; -9,7372; -0,2466; 0,4070; 9,9647; 0,0718; 0,2777; 993,0000; 1016,0000; 510,0000; 504,0000; 509,0000; 509,0000; 509,0000; 0,0000
520; 58409; 27,4200; 28,9600; -9,7731; -0,2634; 0,4932; 9,9575; 0,1413; 0,2849; 990,0000; 1018,0000; 512,0000; 502,0000; 511,0000; 509,0000; 511,0000; 0,0000
521; 58420; 27,4200; 28,9600; -9,6798; -0,2921; 0,5315; 9,9168; 0,0144; 0,3065; 999,0000; 1017,0000; 513,0000; 504,0000; 511,0000; 512,0000; 509,0000; 0,0000
522; 58430; 27,4200; 28,9600; -9,5577; -0,3376; 0,4860; 9,9216; 0,2059; 0,2203; 990,0000; 1018,0000; 511,0000; 503,0000; 509,0000; 510,0000; 512,0000; 0,0000
523; 58444; 27,4200; 28,9600; -9,6558; -0,3017; 0,5387; 9,9288; 0,1149; 0,3400; 1001,0000; 1017,0000; 511,0000; 502,0000; 508,0000; 511,0000; 511,0000; 0,0000
524; 58454; 27,4200; 28,9600; -9,6774; -0,2634; 0,6105; 9,9886; 0,0670; 0,2897; 992,0000; 1016,0000; 512,0000; 502,0000; 511,0000; 509,0000; 509,0000; 0,0000
525; 58465; 27,4200; 28,9600; -9,6414; -0,2993; 0,5124; 9,8641; 0,0982; 0,2969; 993,0000; 1016,0000; 512,0000; 503,0000; 510,0000; 510,0000; 509,0000; 0,0000
526; 58480; 27,4200; 28,9600; -9,6247; -0,2490; 0,4717; 9,9120; 0,0575; 0,2658; 992,0000; 1016,0000; 508,0000; 504,0000; 509,0000; 510,0000; 512,0000; 0,0000
527; 58490; 27,4200; 28,9600; -9,6558; -0,2849; 0,6369; 9,9072; 0,0910; 0,3208; 990,0000; 1017,0000; 511,0000; 503,0000; 510,0000; 509,0000; 510,0000; 0,0000
528; 58501; 27,4200; 28,9600; -9,6391; -0,2801; 0,5555; 9,9838; 0,1245; 0,3065; 991,0000; 1020,0000; 512,0000; 502,0000; 509,0000; 511,0000; 511,0000; 0,0000
529; 58511; 27,4200; 28,9600; -9,6199; -0,3256; 0,5411; 9,9455; 0,0814; 0,2658; 991,0000; 1016,0000; 510,0000; 504,0000; 510,0000; 510,0000; 511,0000; 0,0000
530; 58526; 27,4200; 28,9600; -9,6726; -0,3352; 0,6225; 9,9383; 0,0431; 0,2514; 990,0000; 1019,0000; 512,0000; 504,0000; 511,0000; 509,0000; 511,0000; 0,0000
531; 58537; 27,4200; 28,9600; -9,6295; -0,3112; 0,4908; 9,9359; 0,1556; 0,2801; 990,0000; 1017,0000; 510,0000; 501,0000; 510,0000; 508,0000; 509,0000; 0,0000
532; 58547; 27,4200; 28,9600; -9,6654; -0,2370; 0,5770; 9,9192; 0,0575; 0,2993; 993,0000; 1017,0000; 509,0000; 503,0000; 510,0000; 510,0000; 511,0000; 0,0000
533; 58561; 27,4200; 28,9600; -9,6869; -0,2873; 0,5746; 9,9192; 0,0599; 0,2825; 991,0000; 1017,0000; 508,0000; 503,0000; 509,0000; 512,0000; 512,0000; 0,0000
534; 58571; 27,4200; 28,9600; -9,6726; -0,3112; 0,5243; 9,9431; 0,1149; 0,2658; 994,0000; 1016,0000; 511,0000; 501,0000; 511,0000; 510,0000; 506,0000; 0,0000
535; 58582; 27,4200; 28,9600; -9,6414; -0,3112; 0,5770; 9,8761; 0,0694; 0,3065; 992,0000; 1017,0000; 511,0000; 503,0000; 510,0000; 510,0000; 510,0000; 0,0000
536; 58595; 27,4200; 28,9600; -9,6127; -0,3184; 0,5507; 9,9934; 0,0790; 0,2729; 996,0000; 1016,0000; 509,0000; 501,0000; 509,0000; 507,0000; 510,0000; 0,0000
537; 58606; 27,4200; 28,9600; -9,6606; -0,2514; 0,4549; 9,9048; 0,0503; 0,2921; 990,0000; 1021,0000; 509,0000; 502,0000; 509,0000; 508,0000; 511,0000; 0,0000
538; 58617; 27,4200; 28,9600; -9,5816; -0,2418; 0,4573; 9,9862; 0,0479; 0,3208; 991,0000; 1016,0000; 509,0000; 502,0000; 511,0000; 510,0000; 510,0000; 0,0000
539; 58631; 27,4200; 28,9600; -9,6654; -0,2682; 0,5267; 9,8833; 0,1197; 0,3065; 995,0000; 1016,0000; 508,0000; 503,0000; 508,0000; 510,0000; 512,0000; 0,0000
540; 58642; 27,4200; 28,9600; -9,6606; -0,2682; 0,5722; 9,9599; 0,0910; 0,3017; 992,0000; 1016,0000; 511,0000; 501,0000; 508,0000; 510,0000; 512,0000; 0,0000
541; 58652; 27,4200; 28,9600; -9,6654; -0,2322; 0,5818; 9,9288; 0,1006; 0,2825; 992,0000; 1016,0000; 509,0000; 505,0000; 512,0000; 508,0000; 511,0000; 0,0000
542; 58667; 27,4200; 28,9600; -9,5960; -0,2442; 0,5124; 9,9575; 0,0694; 0,2777; 990,0000; 1016,0000; 509,0000; 503,0000; 510,0000; 510,0000; 510,0000; 0,0000
543; 58678; 27,4200; 28,9600; -9,6893; -0,2274; 0,4693; 9,9240; 0,1748; 0,2969; 990,0000; 1016,0000; 511,0000; 503,0000; 510,0000; 508,0000; 512,0000; 0,0000
544; 58688; 27,4200; 28,9600; -9,6845; -0,3400; 0,4812; 9,9000; 0,0886; 0,2897; 989,0000; 1017,0000; 514,0000; 504,0000; 509,0000; 508,0000; 508,0000; 0,0000
545; 58699; 27,4200; 28,9600; -9,6774; -0,3184; 0,5363; 9,9288; 0,1341; 0,3208; 990,0000; 1016,0000; 510,0000; 502,0000; 510,0000; 509,0000; 511,0000; 0,0000
546; 58712; 27,4200; 28,9600; -9,6774; -0,2490; 0,5124; 9,9311; 0,0646; 0,3112; 992,0000; 1020,0000; 511,0000; 503,0000; 509,0000; 509,0000; 511,0000; 0,0000
547; 58723; 27,4200; 28,9600; -9,6247; -0,2801; 0,6081; 9,9551; 0,0503; 0,3184; 990,0000; 1017,0000; 511,0000; 500,0000; 511,0000; 511,0000; 510,0000; 0,0000
548; 58734; 27,4200; 28,9600; -9,6486; -0,2538; 0,4693; 9,9311; 0,1700; 0,2777; 993,0000; 1016,0000; 510,0000; 503,0000; 509,0000; 510,0000; 511,0000; 0,0000
549; 58747; 27,4200; 28,9600; -9,6798; -0,3352; 0,4645; 9,9072; 0,0599; 0,3089; 991,0000; 1017,0000; 511,0000; 503,0000; 512,0000; 511,0000; 511,0000; 0,0000
550; 58758; 27,4200; 28,9600; -9,6558; -0,3089; 0,4693; 9,9623; 0,0790; 0,2945; 995,0000; 1016,0000; 510,0000; 502,0000; 511,0000; 509,0000; 509,0000; 0,0000
551; 58768; 27,4200; 28,9600; -9,7229; -0,2634; 0,5626; 9,9311; 0,0718; 0,2658; 994,0000; 1017,0000; 511,0000; 504,0000; 511,0000; 507,0000; 510,0000; 0,0000
552; 58783; 27,4200; 28,9600; -9,6127; -0,3136; 0,6321; 9,9719; 0,1891; 0,3448; 992,0000; 1016,0000; 511,0000; 501,0000; 512,0000; 510,0000; 511,0000; 0,0000
553; 58794; 27,4200; 28,9600; -9,6391; -0,2610; 0,5986; 9,9144; 0,1030; 0,2801; 990,0000; 1016,0000; 510,0000; 502,0000; 511,0000; 509,0000; 511,0000; 0,0000
554; 58804; 27,4200; 28,9600; -9,6893; -0,2873; 0,5004; 9,9575; 0,1053; 0,3639; 990,0000; 1018,0000; 511,0000; 503,0000; 510,0000; 509,0000; 511,0000; 0,0000
555; 58819; 27,4200; 28,9600; -9,6295; -0,3615; 0,5698; 9,9790; 0,1748; 0,2682; 994,0000; 1017,0000; 513,0000; 501,0000; 510,0000; 508,0000; 509,0000; 0,0000
556; 58830; 27,4200; 28,9600; -9,6079; -0,2634; 0,4908; 9,9335; 0,0766; 0,2921; 995,0000; 1016,0000; 511,0000; 502,0000; 511,0000; 508,0000; 511,0000; 0,0000
557; 58840; 27,4200; 28,9600; -9,6798; -0,2466; 0,4741; 9,8952; 0,1341; 0,2777; 992,0000; 1017,0000; 511,0000; 503,0000; 508,0000; 509,0000; 510,0000; 0,0000
558; 58854; 27,4200; 28,9600; -9,6462; -0,2442; 0,4884; 9,9359; 0,0168; 0,3089; 990,0000; 1016,0000; 510,0000; 503,0000; 509,0000; 511,0000; 511,0000; 0,0000
559; 58864; 27,4200; 28,9600; -9,6702; -0,3065; 0,5387; 9,9695; 0,1197; 0,2705; 991,0000; 1017,0000; 511,0000; 503,0000; 510,0000; 507,0000; 511,0000; 0,0000
560; 58875; 27,4200; 28,9600; -9,6199; -0,2394; 0,6153; 9,9455; 0,0694; 0,3280; 993,0000; 1016,0000; 510,0000; 502,0000; 513,0000; 510,0000; 511,0000; 0,0000
561; 58885; 27,4200; 28,9600; -9,6271; -0,3017; 0,5387; 9,9934; 0,0886; 0,2514; 990,0000; 1017,0000; 510,0000; 502,0000; 509,0000; 510,0000; 510,0000; 0,0000
562; 58899; 27,4200; 28,9600; -9,5912; -0,2418; 0,5914; 9,9671; 0,1484; 0,2466; 992,0000; 1016,0000; 511,0000; 503,0000; 510,0000; 510,0000; 511,0000; 0,0000
563; 58909; 27,4200; 28,9600; -9,6271; -0,2777; 0,5555; 9,9479; 0,0383; 0,3136; 991,0000; 1017,0000; 513,0000; 507,0000; 512,0000; 510,0000; 512,0000; 0,0000
564; 58920; 27,4200; 28,9600; -9,6319; -0,3400; 0,5507; 9,9216; 0,1125; 0,3232; 993,0000; 1016,0000; 510,0000; 501,0000; 511,0000; 511,0000; 511,0000; 0,0000
565; 58935; 27,4200; 28,9600; -9,6726; -0,2945; 0,5124; 9,9120; 0,1676; 0,2945; 990,0000; 1016,0000; 511,0000; 503,0000; 510,0000; 509,0000; 510,0000; 0,0000
566; 58945; 27,4200; 28,9600; -9,6893; -0,2897; 0,5315; 9,9359; 0,1245; 0,3112; 994,0000; 1016,0000; 510,0000; 503,0000; 508,0000; 508,0000; 509,0000; 0,0000
567; 58956; 27,4200; 28,9600; -9,6271; -0,3089; 0,6081; 9,9335; 0,1101; 0,2610; 991,0000; 1016,0000; 511,0000; 504,0000; 511,0000; 509,0000; 509,0000; 0,0000
568; 58971; 27,4200; 28,9600; -9,6606; -0,3376; 0,5578; 9,9359; 0,0766; 0,2227; 991,0000; 1017,0000; 509,0000; 504,0000; 510,0000; 509,0000; 511,0000; 0,0000
569; 58981; 27,4200; 28,9600; -9,6127; -0,3017; 0,5602; 9,9359; 0,1006; 0,2155; 991,0000; 1015,0000; 510,0000; 504,0000; 509,0000; 510,0000; 509,0000; 0,0000
570; 58992; 27,4200; 28,9600; -9,6510; -0,2514; 0,5435; 9,9048; 0,0814; 0,3160; 990,0000; 1016,0000; 509,0000; 502,0000; 508,0000; 509,0000; 510,0000; 0,0000
571; 59005; 27,4200; 28,9600; -9,6654; -0,2562; 0,4669; 9,9934; 0,1077; 0,2610; 994,0000; 1017,0000; 510,0000; 504,0000; 511,0000; 508,0000; 511,0000; 0,0000
572; 59016; 27,4200; 28,9600; -9,6223; -0,2586; 0,5076; 9,8713; 0,0718; 0,2969; 991,0000; 1017,0000; 510,0000; 502,0000; 510,0000; 509,0000; 510,0000; 0,0000
