#; CPU time in ms; temp1 in C; temp2 in C; ax1 in m/s^2; ay1 in m/s^2; az1 in m/s^2; ax2 in m/s^2; ay2 in m/s^2; az2 in m/s^2; volt1; volt2; cur1; cur2; cur3; cur4; cur5; speed in m/s
699; 20345; 27,9200; 29,2700; -9,3541; -0,3998; 0,5076; 10,2089; 0,0838; 0,3472; 935,0000; 955,0000; 515,0000; 499,0000; 488,0000; 508,0000; 521,0000; 0,0000
700; 20360; 27,9200; 29,2700; -9,4834; -0,2227; 0,4788; 10,5967; -0,2394; 0,8667; 971,0000; 968,0000; 499,0000; 500,0000; 492,0000; 507,0000; 508,0000; 0,0000
701; 20371; 27,9200; 29,2700; -9,6414; -0,0287; 0,6728; 10,0126; 0,3543; 0,4310; 971,0000; 992,0000; 502,0000; 500,0000; 520,0000; 506,0000; 520,0000; 0,0000
702; 20381; 27,9200; 29,2700; -9,9455; -0,3041; 0,2753; 9,9311; 0,1939; 0,0838; 932,0000; 967,0000; 527,0000; 502,0000; 507,0000; 509,0000; 527,0000; 0,0000
703; 20395; 27,9200; 29,2700; -9,6510; -0,2610; 0,2394; 9,7564; -0,0431; 0,4238; 903,0000; 1023,0000; 519,0000; 498,0000; 496,0000; 505,0000; 530,0000; 0,0000
704; 20405; 27,9200; 29,2700; -9,7348; -0,3926; 0,5124; 9,8162; 0,2346; 0,3160; 949,0000; 969,0000; 496,0000; 502,0000; 503,0000; 505,0000; 508,0000; 0,0000
705; 20416; 27,9200; 29,2700; -10,0485; -0,2777; 0,4310; 9,6941; 0,0622; -0,0958; 976,0000; 991,0000; 511,0000; 499,0000; 530,0000; 504,0000; 526,0000; 0,0000
706; 20430; 27,9200; 29,2700; -9,6941; -0,1796; 0,6033; 10,2065; 0,2801; 0,7733; 1001,0000; 1023,0000; 521,0000; 501,0000; 518,0000; 507,0000; 526,0000; 0,0000
707; 20440; 27,9200; 29,2700; -9,4571; 0,1006; 0,9625; 9,8258; 0,5243; 0,2514; 943,0000; 970,0000; 508,0000; 499,0000; 488,0000; 507,0000; 516,0000; 0,0000
708; 20451; 27,9200; 29,2700; -9,9599; -0,5411; 0,1796; 9,8737; -0,4286; 0,4693; 919,0000; 998,0000; 490,0000; 504,0000; 513,0000; 505,0000; 531,0000; 0,0000
709; 20461; 27,9200; 29,2700; -9,6223; -0,3807; 0,6680; 10,1562; 0,0934; 0,7757; 951,0000; 945,0000; 525,0000; 501,0000; 519,0000; 506,0000; 512,0000; 0,0000
710; 20476; 27,9200; 29,2700; -9,6630; -0,3328; 0,6225; 9,7420; 0,0335; 0,2562; 916,0000; 1023,0000; 521,0000; 499,0000; 512,0000; 511,0000; 531,0000; 0,0000
711; 20487; 27,9200; 29,2700; -10,2137; -0,3543; 0,4645; 10,0149; 0,0311; -0,3304; 987,0000; 973,0000; 507,0000; 507,0000; 487,0000; 505,0000; 529,0000; 0,0000
712; 20497; 27,9200; 29,2700; -9,8210; -0,2155; 0,6680; 10,0437; -0,0120; 0,4022; 1004,0000; 956,0000; 498,0000; 507,0000; 517,0000; 506,0000; 522,0000; 0,0000
713; 20512; 27,9200; 29,2700; -9,5600; -0,2107; 0,2394; 9,8857; -0,0622; 0,4693; 1000,0000; 1023,0000; 498,0000; 501,0000; 523,0000; 507,0000; 533,0000; 0,0000
714; 20523; 27,9200; 29,2700; -10,0293; -0,3735; 0,3376; 9,9192; -0,5052; 0,3543; 933,0000; 967,0000; 528,0000; 499,0000; 507,0000; 506,0000; 509,0000; 0,0000
715; 20533; 27,9200; 29,2700; -9,6055; 0,2035; 0,5387; 9,5792; 0,1293; 0,1580; 961,0000; 970,0000; 502,0000; 506,0000; 489,0000; 506,0000; 531,0000; 0,0000
716; 20547; 27,9200; 29,2700; -9,3589; -0,4190; 0,6536; 10,2592; 0,1484; 0,5387; 938,0000; 1023,0000; 494,0000; 498,0000; 501,0000; 508,0000; 526,0000; 0,0000
717; 20557; 27,9200; 29,2700; -9,5960; -0,3280; 0,7901; 9,7420; 0,1796; -0,1053; 950,0000; 968,0000; 508,0000; 502,0000; 528,0000; 507,0000; 526,0000; 0,0000
718; 20568; 27,9200; 29,2700; -9,5888; 0,0359; 0,4812; 9,8019; 0,2059; 0,2825; 947,0000; 981,0000; 522,0000; 501,0000; 494,0000; 509,0000; 528,0000; 0,0000
719; 20581; 27,9300; 29,2700; -9,7181; -0,1604; 0,6847; 9,9000; 0,3974; 0,4693; 929,0000; 965,0000; 509,0000; 503,0000; 491,0000; 508,0000; 524,0000; 0,0000
720; 20592; 27,9300; 29,2700; -9,8833; -0,5483; 0,6488; 10,1370; -0,4669; -0,4812; 907,0000; 1021,0000; 490,0000; 500,0000; 514,0000; 509,0000; 531,0000; 0,0000
721; 20602; 27,9300; 29,2700; -9,5744; -0,3855; 0,5483; 10,0820; 0,2131; 0,6536; 908,0000; 1023,0000; 520,0000; 503,0000; 520,0000; 505,0000; 516,0000; 0,0000
722; 20617; 27,9300; 29,2700; -9,6247; -0,3783; 0,5004; 9,5888; 0,0503; 0,1484; 986,0000; 967,0000; 523,0000; 502,0000; 514,0000; 508,0000; 537,0000; 0,0000
723; 20628; 27,9300; 29,2700; -10,0030; -0,3496; 0,3376; 10,1347; 0,0311; -0,2203; 950,0000; 974,0000; 510,0000; 499,0000; 488,0000; 508,0000; 515,0000; 0,0000
724; 20638; 27,9300; 29,2700; -9,7085; -0,2011; 0,7111; 10,2113; 0,2203; 0,7254; 940,0000; 986,0000; 497,0000; 500,0000; 521,0000; 508,0000; 524,0000; 0,0000
725; 20649; 27,9300; 29,2700; -9,4739; 0,0527; 0,9170; 10,2376; 0,2586; 0,6105; 946,0000; 997,0000; 524,0000; 498,0000; 519,0000; 494,0000; 526,0000; 0,0000
726; 20664; 27,9300; 29,2700; -9,7971; -0,9601; 0,3950; 9,6558; -0,2490; 0,1891; 979,0000; 982,0000; 525,0000; 500,0000; 512,0000; 509,0000; 532,0000; 0,0000
727; 20675; 27,9300; 29,2700; -9,6965; -0,3567; 0,3783; 10,2352; 0,0096; 0,6536; 961,0000; 983,0000; 505,0000; 499,0000; 489,0000; 507,0000; 526,0000; 0,0000
728; 20685; 27,9300; 29,2700; -9,6822; -0,2969; 0,5890; 9,6917; 0,1173; 0,2418; 997,0000; 945,0000; 498,0000; 500,0000; 520,0000; 507,0000; 523,0000; 0,0000
729; 20699; 27,9300; 29,2700; -9,3278; -0,3807; 1,0295; 9,7899; 0,2897; 0,5866; 937,0000; 969,0000; 511,0000; 498,0000; 524,0000; 507,0000; 512,0000; 0,0000
730; 20709; 27,9300; 29,2700; -9,6534; -0,7398; 0,1006; 9,9120; -0,4621; 0,4741; 911,0000; 976,0000; 530,0000; 498,0000; 504,0000; 505,0000; 499,0000; 0,0000
731; 20720; 27,9300; 29,2800; -9,5170; -0,5243; 0,5722; 9,8521; 0,0934; 0,0886; 951,0000; 902,0000; 495,0000; 484,0000; 491,0000; 516,0000; 539,0000; 0,0000
732; 20733; 27,9300; 29,2800; -9,9240; -0,5076; 1,0894; 10,1323; -0,0239; -0,1604; 945,0000; 974,0000; 488,0000; 488,0000; 508,0000; 523,0000; 509,0000; 0,0000
733; 20744; 27,9300; 29,2800; -10,5512; -0,2035; 0,2705; 9,9311; -0,6536; 0,1891; 814,0000; 990,0000; 518,0000; 490,0000; 518,0000; 524,0000; 545,0000; 0,0000
734; 20755; 27,9300; 29,2800; -9,6750; -0,8643; 0,8140; 9,2967; -0,0718; 0,4142; 927,0000; 900,0000; 514,0000; 500,0000; 490,0000; 526,0000; 549,0000; 0,0000
735; 20769; 27,9300; 29,2800; -9,6750; -0,4980; 0,9218; 10,0461; 0,0192; 0,4645; 958,0000; 978,0000; 503,0000; 511,0000; 491,0000; 520,0000; 533,0000; 0,0000
736; 20780; 27,9300; 29,2800; -9,3925; 0,0742; 0,2370; 9,9000; 0,1604; 0,1149; 888,0000; 915,0000; 487,0000; 517,0000; 510,0000; 505,0000; 520,0000; 0,0000
737; 20790; 27,9300; 29,2800; -8,9208; 0,1532; 0,7661; 9,8521; 0,2394; 0,5291; 909,0000; 937,0000; 522,0000; 511,0000; 513,0000; 488,0000; 509,0000; 0,0000
738; 20801; 27,9300; 29,2800; -9,4571; 0,1030; 0,2993; 10,0149; -0,0168; 0,8284; 870,0000; 941,0000; 508,0000; 495,0000; 488,0000; 486,0000; 536,0000; 0,0000
739; 20816; 27,9300; 29,2800; -9,1267; -0,3136; 0,5459; 10,3214; -0,0718; 0,3926; 938,0000; 911,0000; 504,0000; 486,0000; 488,0000; 498,0000; 553,0000; 0,0000
740; 20826; 27,9300; 29,2800; -9,9144; -0,3974; 0,8260; 9,7947; -0,2849; 0,0287; 909,0000; 961,0000; 489,0000; 484,0000; 521,0000; 516,0000; 536,0000; 0,0000
741; 20837; 27,9300; 29,2800; -9,5098; 0,0503; 0,5291; 9,7803; -0,0575; 0,5100; 897,0000; 897,0000; 524,0000; 502,0000; 515,0000; 523,0000; 558,0000; 0,0000
742; 20851; 27,9300; 29,2800; -9,0022; -0,4980; 0,3926; 9,4044; 0,2035; 0,1389; 937,0000; 909,0000; 519,0000; 515,0000; 501,0000; 488,0000; 565,0000; 0,0000
743; 20861; 27,9300; 29,2800; -8,8418; -0,1030; 1,0056; 9,8785; 0,3424; -0,3328; 859,0000; 941,0000; 495,0000; 480,0000; 493,0000; 485,0000; 525,0000; 0,0000
744; 20872; 27,9300; 29,2800; -10,1442; 0,1772; 0,5171; 10,1610; 0,6177; 0,2705; 868,0000; 929,0000; 507,0000; 480,0000; 521,0000; 517,0000; 523,0000; 0,0000
745; 20885; 27,9300; 29,2800; -10,1754; -0,0575; 0,4884; 10,2951; -0,3496; -0,2849; 921,0000; 944,0000; 517,0000; 515,0000; 518,0000; 507,0000; 550,0000; 0,0000
746; 20896; 27,9300; 29,2800; -10,2185; -0,3926; 0,4070; 9,7324; 0,1053; 0,4310; 847,0000; 916,0000; 514,0000; 508,0000; 486,0000; 489,0000; 539,0000; 0,0000
747; 20906; 27,9300; 29,2800; -10,2065; -0,4429; 0,9577; 9,9623; -0,0287; -0,1820; 830,0000; 942,0000; 492,0000; 481,0000; 503,0000; 512,0000; 545,0000; 0,0000
748; 20921; 27,9300; 29,2800; -9,3996; 0,1556; 0,7733; 10,2639; 0,5794; 0,3998; 881,0000; 918,0000; 490,0000; 514,0000; 512,0000; 498,0000; 536,0000; 0,0000
749; 20932; 27,9300; 29,2800; -9,6798; -0,4166; 0,2610; 9,6367; -0,3496; 0,8691; 897,0000; 946,0000; 521,0000; 484,0000; 516,0000; 497,0000; 537,0000; 0,0000
750; 20942; 27,9300; 29,2800; -9,5026; -0,3879; 0,6488; 10,3094; -0,2107; 0,1580; 902,0000; 901,0000; 505,0000; 504,0000; 487,0000; 528,0000; 547,0000; 0,0000
751; 20957; 27,9300; 29,2800; -9,6510; -1,0870; 0,1532; 9,9431; 0,1508; 0,2801; 970,0000; 964,0000; 502,0000; 490,0000; 493,0000; 489,0000; 539,0000; 0,0000
752; 20968; 27,9300; 29,2800; -9,8785; -0,6464; 0,5746; 10,3573; -0,0551; 0,7997; 831,0000; 923,0000; 494,0000; 501,0000; 515,0000; 525,0000; 540,0000; 0,0000
753; 20978; 27,9200; 29,2800; -9,5984; -0,5962; 0,2849; 10,1634; -0,6105; 0,8715; 850,0000; 964,0000; 522,0000; 502,0000; 516,0000; 487,0000; 552,0000; 0,0000
754; 20989; 27,9200; 29,2800; -9,6558; -1,1612; 0,7590; 9,9934; 0,1125; 0,4166; 939,0000; 978,0000; 504,0000; 483,0000; 489,0000; 519,0000; 542,0000; 0,0000
755; 21002; 27,9200; 29,2800; -9,3757; -0,1365; 0,4142; 9,9288; 0,2346; -0,2945; 890,0000; 928,0000; 497,0000; 497,0000; 491,0000; 481,0000; 552,0000; 0,0000
756; 21013; 27,9200; 29,2800; -10,2256; 0,0814; 0,6129; 9,7300; 0,7087; -0,3735; 849,0000; 964,0000; 509,0000; 495,0000; 524,0000; 531,0000; 521,0000; 0,0000
757; 21023; 27,9200; 29,2800; -9,5577; -0,2993; 0,4693; 9,6247; -0,1915; 0,7997; 935,0000; 934,0000; 521,0000; 493,0000; 502,0000; 492,0000; 536,0000; 0,0000
758; 21037; 27,9200; 29,2800; -9,3805; -0,5938; 0,5770; 10,0030; -0,4908; 0,8571; 856,0000; 903,0000; 515,0000; 513,0000; 492,0000; 520,0000; 526,0000; 0,0000
759; 21048; 27,9200; 29,2800; -9,4140; -0,4453; 0,6345; 9,9168; 0,0910; -0,1844; 847,0000; 969,0000; 488,0000; 477,0000; 504,0000; 505,0000; 530,0000; 0,0000
760; 21058; 27,9200; 29,2800; -9,6558; 0,2011; 0,1844; 9,9144; 0,0934; 0,5052; 907,0000; 951,0000; 521,0000; 517,0000; 517,0000; 497,0000; 541,0000; 0,0000
761; 21073; 27,9300; 29,2800; -9,9383; -0,3807; 0,0455; 10,0485; -0,4381; -0,0862; 948,0000; 885,0000; 518,0000; 519,0000; 512,0000; 519,0000; 536,0000; 0,0000
762; 21083; 27,9300; 29,2800; -9,5816; -0,4597; 0,6273; 9,9168; -0,0455; 0,6153; 864,0000; 906,0000; 508,0000; 476,0000; 484,0000; 501,0000; 553,0000; 0,0000
763; 21094; 27,9300; 29,2800; -9,4140; -0,3519; 0,5028; 9,8593; 0,2059; 0,0072; 905,0000; 884,0000; 487,0000; 520,0000; 514,0000; 486,0000; 559,0000; 0,0000
764; 21109; 27,9300; 29,2700; -9,9575; -0,3879; 0,4214; 9,7109; 0,1484; -0,3304; 895,0000; 878,0000; 493,0000; 515,0000; 521,0000; 498,0000; 560,0000; 0,0000
765; 21119; 27,9300; 29,2700; -9,7803; -0,0287; 0,5363; 10,0772; 0,1820; 0,3160; 938,0000; 946,0000; 523,0000; 493,0000; 513,0000; 526,0000; 547,0000; 0,0000
766; 21130; 27,9300; 29,2700; -9,7157; -0,2538; 0,6991; 9,8545; 0,5602; -0,2179; 952,0000; 927,0000; 505,0000; 481,0000; 486,0000; 494,0000; 535,0000; 0,0000
767; 21143; 27,9300; 29,2700; -10,0604; 0,0120; 0,4334; 10,1011; 0,0144; -0,3855; 891,0000; 916,0000; 492,0000; 503,0000; 496,0000; 482,0000; 557,0000; 0,0000
768; 21154; 27,9300; 29,2700; -9,7420; -0,2203; 0,4956; 9,7516; 0,1173; 0,5698; 852,0000; 893,0000; 511,0000; 515,0000; 523,0000; 498,0000; 552,0000; 0,0000
769; 21165; 27,9300; 29,2700; -9,4140; -0,3136; 0,8045; 10,0054; 0,2322; -0,1101; 853,0000; 881,0000; 520,0000; 508,0000; 495,0000; 524,0000; 552,0000; 0,0000
770; 21175; 27,9200; 29,2700; -9,8952; -0,3112; 0,2586; 9,6941; 0,1269; -0,1867; 814,0000; 1016,0000; 491,0000; 476,0000; 487,0000; 512,0000; 562,0000; 0,0000
771; 21189; 27,9200; 29,2700; -9,6391; -0,5171; 0,6488; 10,2759; 0,0335; 0,9768; 925,0000; 887,0000; 490,0000; 477,0000; 509,0000; 513,0000; 555,0000; 0,0000
772; 21199; 27,9200; 29,2700; -9,6965; -1,1372; 0,6991; 9,9599; -0,1030; 0,3376; 851,0000; 934,0000; 516,0000; 490,0000; 518,0000; 486,0000; 538,0000; 0,0000
773; 21210; 27,9200; 29,2700; -9,8306; -0,3663; 0,4645; 9,9503; -0,3304; 0,4549; 927,0000; 918,0000; 510,0000; 504,0000; 492,0000; 479,0000; 552,0000; 0,0000
774; 21225; 27,9200; 29,2700; -9,7348; 0,0072; 0,4980; 9,9551; 0,1867; 0,5914; 837,0000; 976,0000; 505,0000; 483,0000; 484,0000; 490,0000; 532,0000; 0,0000
775; 21235; 27,9200; 29,2700; -9,3087; -0,5148; 0,5387; 10,0556; 0,1006; 0,5171; 912,0000; 902,0000; 489,0000; 532,0000; 513,0000; 486,0000; 540,0000; 0,0000
776; 21246; 27,9200; 29,2700; -9,8426; -0,2203; 0,9768; 10,3549; 0,5219; 0,3041; 817,0000; 980,0000; 518,0000; 509,0000; 520,0000; 489,0000; 565,0000; 0,0000
777; 21261; 27,9200; 29,2700; -10,1370; 0,0670; 0,4836; 9,8306; 0,4884; -0,3735; 796,0000; 881,0000; 528,0000; 485,0000; 515,0000; 492,0000; 536,0000; 0,0000
778; 21271; 27,9300; 29,2700; -9,4786; 0,0287; 0,5028; 9,5241; 0,4118; 0,2514; 847,0000; 881,0000; 508,0000; 492,0000; 487,0000; 481,0000; 549,0000; 0,0000
779; 21282; 27,9300; 29,2700; -9,2344; -0,2969; 0,5698; 9,8497; 0,3280; 0,1125; 926,0000; 988,0000; 495,0000; 497,0000; 515,0000; 482,0000; 545,0000; 0,0000
780; 21295; 27,9300; 29,2700; -9,5074; -0,3304; 0,7422; 10,2807; 0,5435; 0,3855; 920,0000; 917,0000; 506,0000; 476,0000; 521,0000; 508,0000; 539,0000; 0,0000
781; 21306; 27,9300; 29,2800; -10,2065; -0,2155; 0,3663; 10,0700; -0,0622; -0,4022; 880,0000; 966,0000; 523,0000; 478,0000; 500,0000; 499,0000; 541,0000; 0,0000
782; 21316; 27,9300; 29,2800; -9,3661; -0,3208; 0,4094; 9,8234; 0,1724; 0,7614; 925,0000; 943,0000; 492,0000; 485,0000; 490,0000; 504,0000; 528,0000; 0,0000
783; 21327; 27,9300; 29,2800; -9,8545; -0,4238; 1,0726; 10,0724; 0,1413; 0,0192; 865,0000; 956,0000; 498,0000; 477,0000; 525,0000; 508,0000; 553,0000; 0,0000
784; 21340; 27,9300; 29,2800; -9,6103; -0,1365; 0,7901; 10,1562; 0,2514; 0,3855; 922,0000; 996,0000; 516,0000; 503,0000; 517,0000; 524,0000; 515,0000; 0,0000
785; 21351; 27,9300; 29,2800; -9,6941; -0,0742; 1,0271; 10,1323; 0,1939; 1,1708; 930,0000; 956,0000; 510,0000; 511,0000; 488,0000; 520,0000; 545,0000; 0,0000
786; 21362; 27,9300; 29,2800; -9,5529; -0,0144; 0,5531; 9,8593; 0,1987; -0,4717; 926,0000; 967,0000; 486,0000; 512,0000; 505,0000; 513,0000; 528,0000; 0,0000
787; 21376; 27,9300; 29,2800; -9,8809; -0,1987; 0,3256; 9,9168; 0,1341; 0,5507; 909,0000; 954,0000; 489,0000; 482,0000; 517,0000; 504,0000; 542,0000; 0,0000
788; 21387; 27,9300; 29,2800; -9,8426; -0,4166; 0,4525; 9,8067; 0,2322; 0,4884; 921,0000; 919,0000; 516,0000; 478,0000; 517,0000; 520,0000; 534,0000; 0,0000
789; 21398; 27,9300; 29,2800; -9,2273; -0,2059; 0,8571; 10,2592; 0,1389; 0,4836; 937,0000; 912,0000; 509,0000; 497,0000; 487,0000; 522,0000; 546,0000; 0,0000
790; 21412; 27,9300; 29,2800; -9,9072; -0,1652; 0,8619; 9,8833; -0,2538; 0,0479; 937,0000; 1023,0000; 512,0000; 491,0000; 487,0000; 493,0000; 531,0000; 0,0000
791; 21423; 27,9300; 29,2800; -9,3685; 0,3807; 0,5267; 9,8665; 0,3496; 0,2179; 880,0000; 923,0000; 492,0000; 479,0000; 516,0000; 504,0000; 544,0000; 0,0000
792; 21433; 27,9300; 29,2800; -8,8801; -0,4669; 1,0415; 9,9575; -0,0694; 0,4884; 876,0000; 947,0000; 522,0000; 489,0000; 512,0000; 523,0000; 544,0000; 0,0000
793; 21447; 27,9300; 29,2800; -9,8258; -0,1628; 0,7015; 10,0461; 0,0575; -0,8428; 902,0000; 896,0000; 525,0000; 497,0000; 500,0000; 481,0000; 560,0000; 0,0000
794; 21458; 27,9300; 29,2800; -10,1945; -0,4788; 0,4788; 9,8976; -0,6440; -0,0072; 853,0000; 944,0000; 492,0000; 477,0000; 493,0000; 504,0000; 559,0000; 0,0000
795; 21468; 27,9200; 29,2800; -9,2895; -0,6177; 0,6321; 9,5409; 0,3639; -0,0072; 876,0000; 910,0000; 504,0000; 495,0000; 521,0000; 514,0000; 538,0000; 0,0000
796; 21482; 27,9200; 29,2800; -9,2320; -0,5507; 0,7829; 10,2783; -0,0527; 0,6488; 915,0000; 938,0000; 524,0000; 483,0000; 518,0000; 494,0000; 545,0000; 0,0000
797; 21492; 27,9200; 29,2800; -9,6989; -0,3017; 0,8188; 9,9192; 0,1939; 0,2203; 918,0000; 957,0000; 516,0000; 483,0000; 488,0000; 525,0000; 529,0000; 0,0000
798; 21503; 27,9200; 29,2800; -9,8210; -0,2107; 0,4980; 9,4379; 0,1963; 0,3160; 887,0000; 923,0000; 491,0000; 514,0000; 505,0000; 511,0000; 537,0000; 0,0000
799; 21513; 27,9200; 29,2800; -9,6127; -0,2466; 0,6847; 10,0556; -0,2059; -0,1245; 876,0000; 975,0000; 514,0000; 494,0000; 521,0000; 488,0000; 545,0000; 0,0000
800; 21528; 27,9200; 29,2800; -9,4140; 0,2729; 0,7566; 10,0054; 0,3591; 0,6752; 864,0000; 907,0000; 521,0000; 509,0000; 519,0000; 487,0000; 540,0000; 0,0000
801; 21539; 27,9200; 29,2800; -9,8881; -0,5171; -0,0263; 10,1514; 0,0694; 0,7207; 925,0000; 898,0000; 511,0000; 479,0000; 489,0000; 505,0000; 551,0000; 0,0000
802; 21549; 27,9200; 29,2800; -9,7731; -0,3543; 1,0032; 9,8019; 0,3615; 0,1317; 864,0000; 1019,0000; 491,0000; 504,0000; 512,0000; 519,0000; 525,0000; 0,0000
803; 21564; 27,9300; 29,2800; -9,3948; -0,5148; 0,5578; 9,4858; 0,3232; 0,0311; 918,0000; 929,0000; 493,0000; 498,0000; 515,0000; 525,0000; 539,0000; 0,0000
804; 21575; 27,9300; 29,2800; -9,5074; 0,3711; 0,3615; 9,6103; 0,3472; 0,3519; 932,0000; 947,0000; 528,0000; 523,0000; 514,0000; 494,0000; 515,0000; 0,0000
805; 21585; 27,9300; 29,2800; -9,0980; 0,3855; 0,2179; 9,7276; -0,0024; 1,0127; 919,0000; 999,0000; 508,0000; 483,0000; 485,0000; 494,0000; 521,0000; 0,0000
806; 21599; 27,9300; 29,2800; -9,4427; -0,8045; 0,3232; 9,9838; -0,1221; 0,4238; 955,0000; 924,0000; 490,0000; 511,0000; 488,0000; 489,0000; 516,0000; 0,0000
807; 21609; 27,9300; 29,2800; -9,9695; -0,3543; 0,4932; 9,8282; 0,6177; -0,0958; 862,0000; 902,0000; 500,0000; 479,0000; 519,0000; 506,0000; 531,0000; 0,0000
808; 21620; 27,9300; 29,2800; -9,2225; -0,0072; 0,9816; 9,2895; 0,2155; 0,2442; 921,0000; 911,0000; 523,0000; 505,0000; 500,0000; 517,0000; 552,0000; 0,0000
809; 21634; 27,9300; 29,2800; -9,7420; -0,2897; 0,9266; 10,3765; -0,0072; 1,0989; 1023,0000; 929,0000; 518,0000; 480,0000; 495,0000; 519,0000; 521,0000; 0,0000
810; 21644; 27,9300; 29,2800; -9,4499; -0,5626; 0,4645; 10,4196; 0,0575; 0,7398; 939,0000; 973,0000; 487,0000; 511,0000; 503,0000; 522,0000; 527,0000; 0,0000
811; 21655; 27,9300; 29,2800; -10,2304; -0,4166; 0,6919; 10,0078; -0,6153; 0,0072; 913,0000; 935,0000; 512,0000; 501,0000; 519,0000; 485,0000; 546,0000; 0,0000
812; 21665; 27,9300; 29,2800; -9,5505; -0,4788; 0,9984; 9,5529; -0,5387; 0,8523; 967,0000; 947,0000; 513,0000; 485,0000; 489,0000; 516,0000; 547,0000; 0,0000
813; 21680; 27,9300; 29,2800; -9,6414; -0,3735; 0,6177; 10,0796; 0,1437; 1,0295; 844,0000; 905,0000; 510,0000; 480,0000; 489,0000; 507,0000; 530,0000; 0,0000
814; 21691; 27,9300; 29,2800; -9,2991; -1,0750; 0,8356; 10,1347; -0,1077; 0,4286; 983,0000; 933,0000; 490,0000; 509,0000; 516,0000; 519,0000; 547,0000; 0,0000
815; 21701; 27,9300; 29,2800; -10,1059; -0,7135; 0,0886; 10,2496; -0,6656; 0,5914; 859,0000; 903,0000; 520,0000; 504,0000; 524,0000; 489,0000; 535,0000; 0,0000
816; 21716; 27,9300; 29,2800; -9,8881; 0,0096; 0,3615; 10,0987; -0,0838; 0,5100; 956,0000; 971,0000; 525,0000; 522,0000; 512,0000; 494,0000; 522,0000; 0,0000
817; 21726; 27,9300; 29,2800; -9,0190; -0,4908; 0,4070; 10,0221; -0,2849; 1,1013; 938,0000; 922,0000; 505,0000; 488,0000; 491,0000; 498,0000; 545,0000; 0,0000
818; 21737; 27,9300; 29,2800; -9,7947; -1,0846; 1,0965; 9,8090; -0,3089; 0,0000; 891,0000; 990,0000; 488,0000; 496,0000; 510,0000; 526,0000; 543,0000; 0,0000
819; 21751; 27,9300; 29,2800; -10,0006; 0,4214; 1,1971; 10,0317; 0,9720; -0,3352; 907,0000; 904,0000; 502,0000; 476,0000; 521,0000; 503,0000; 552,0000; 0,0000
820; 21761; 27,9300; 29,2800; -9,4499; 0,2370; 0,2155; 9,4188; 0,4094; 0,0407; 888,0000; 956,0000; 523,0000; 503,0000; 502,0000; 520,0000; 525,0000; 0,0000
821; 21772; 27,9300; 29,2800; -9,1602; -0,5028; 0,6033; 9,6031; 0,4764; 0,3591; 883,0000; 1023,0000; 489,0000; 510,0000; 493,0000; 486,0000; 533,0000; 0,0000
822; 21785; 27,9300; 29,2800; -9,6199; -1,4150; 0,3926; 9,9862; -0,1844; -0,1365; 874,0000; 930,0000; 494,0000; 510,0000; 503,0000; 515,0000; 542,0000; 0,0000
823; 21796; 27,9300; 29,2900; -10,4579; -0,4429; 0,1867; 9,9311; -0,5674; 0,0215; 927,0000; 925,0000; 515,0000; 497,0000; 517,0000; 484,0000; 532,0000; 0,0000
824; 21806; 27,9300; 29,2900; -9,6869; -0,2945; 0,6943; 10,2280; -0,4310; 1,2354; 866,0000; 1018,0000; 513,0000; 482,0000; 492,0000; 518,0000; 549,0000; 0,0000
825; 21831; 27,9300; 29,2900; -9,9192; -0,9864; 0,7446; 9,8737; -0,0575; 0,7087; 876,0000; 936,0000; 491,0000; 495,0000; 515,0000; 528,0000; 543,0000; 0,0000
826; 21841; 27,9300; 29,2900; -10,1083; 0,0311; 0,4022; 9,9790; 0,1604; 0,4764; 921,0000; 920,0000; 523,0000; 512,0000; 515,0000; 498,0000; 512,0000; 0,0000
827; 21852; 27,9300; 29,2900; -9,1530; -0,4956; 0,7997; 10,2927; -0,1724; 0,8715; 930,0000; 929,0000; 506,0000; 490,0000; 489,0000; 496,0000; 541,0000; 0,0000
828; 21862; 27,9300; 29,2900; -9,9503; -0,6177; 0,7207; 9,9240; -0,2035; -0,2203; 872,0000; 918,0000; 489,0000; 501,0000; 510,0000; 525,0000; 529,0000; 0,0000
829; 21877; 27,9300; 29,2900; -9,8354; -0,0670; 0,6249; 10,3549; 0,2083; 0,6560; 862,0000; 939,0000; 508,0000; 474,0000; 518,0000; 512,0000; 553,0000; 0,0000
830; 21887; 27,9300; 29,2900; -9,4284; -0,4525; 0,1772; 9,9144; -0,2562; 0,4645; 897,0000; 972,0000; 527,0000; 518,0000; 505,0000; 516,0000; 537,0000; 0,0000
831; 21898; 27,9300; 29,2900; -9,3111; -0,0263; 1,0175; 9,9623; 0,2442; 0,2346; 881,0000; 919,0000; 495,0000; 498,0000; 492,0000; 483,0000; 550,0000; 0,0000
832; 21913; 27,9300; 29,2900; -9,4451; -0,0144; 0,4046; 9,7157; 0,3089; 0,3879; 790,0000; 935,0000; 495,0000; 510,0000; 498,0000; 491,0000; 554,0000; 0,0000
833; 21923; 27,9300; 29,2900; -10,1418; 0,0024; 0,4094; 9,6319; 0,5842; -0,6560; 909,0000; 914,0000; 500,0000; 481,0000; 520,0000; 502,0000; 554,0000; 0,0000
