#; CPU time in ms; temp1 in C; temp2 in C; ax1 in m/s^2; ay1 in m/s^2; az1 in m/s^2; ax2 in m/s^2; ay2 in m/s^2; az2 in m/s^2; volt1; volt2; cur1; cur2; cur3; cur4; cur5; speed in m/s
160; 64225; 29.28; 32.29; -9.63; -0.32; 0.60; 9.93; 0.02; 0.33; 990.00; 1016.00; 501.00; 513.00; 511.00; 510.00; 509.00; 0.00
161; 64325; 29.27; 32.29; -9.62; -0.25; 0.53; 9.92; 0.15; 0.30; 991.00; 1016.00; 501.00; 513.00; 509.00; 508.00; 511.00; 0.00
162; 64425; 29.27; 32.29; -9.64; -0.29; 0.45; 9.91; 0.08; 0.29; 990.00; 1017.00; 501.00; 510.00; 509.00; 509.00; 510.00; 0.00
163; 64525; 29.28; 32.29; -9.63; -0.32; 0.53; 9.94; 0.11; 0.29; 990.00; 1016.00; 502.00; 510.00; 510.00; 508.00; 509.00; 0.00
164; 64625; 29.27; 32.29; -9.65; -0.25; 0.48; 9.89; 0.14; 0.25; 990.00; 1016.00; 501.00; 511.00; 508.00; 508.00; 510.00; 0.00
165; 64725; 29.27; 32.29; -9.60; -0.29; 0.56; 9.98; 0.10; 0.29; 990.00; 1015.00; 503.00; 512.00; 509.00; 509.00; 510.00; 0.00
166; 64825; 29.28; 32.29; -9.69; -0.36; 0.54; 9.90; 0.17; 0.28; 990.00; 1016.00; 501.00; 511.00; 511.00; 509.00; 511.00; 0.00
167; 64925; 29.28; 32.30; -9.66; -0.20; 0.55; 9.91; 0.10; 0.30; 989.00; 1017.00; 500.00; 511.00; 509.00; 509.00; 511.00; 0.00
168; 65025; 29.27; 32.30; -9.63; -0.25; 0.54; 9.94; 0.13; 0.31; 993.00; 1017.00; 500.00; 511.00; 507.00; 509.00; 509.00; 0.00
169; 65125; 29.28; 32.30; -9.63; -0.33; 0.49; 9.92; 0.16; 0.30; 990.00; 1015.00; 504.00; 510.00; 509.00; 510.00; 509.00; 0.00
170; 65225; 29.28; 32.30; -9.67; -0.32; 0.62; 9.90; 0.12; 0.35; 987.00; 1016.00; 501.00; 508.00; 510.00; 510.00; 510.00; 0.00
171; 65325; 29.28; 32.30; -9.70; -0.27; 0.56; 9.95; 0.17; 0.36; 990.00; 1016.00; 502.00; 509.00; 510.00; 510.00; 512.00; 0.00
172; 65425; 29.27; 32.30; -9.64; -0.23; 0.51; 9.89; 0.10; 0.35; 991.00; 1015.00; 501.00; 512.00; 509.00; 510.00; 511.00; 0.00
173; 65525; 29.28; 32.31; -9.53; -0.29; 0.50; 9.97; 0.08; 0.26; 990.00; 1017.00; 502.00; 510.00; 512.00; 508.00; 510.00; 0.00
174; 65629; 29.28; 32.31; -9.60; -0.25; 0.50; 9.95; 0.08; 0.32; 990.00; 1018.00; 502.00; 511.00; 511.00; 511.00; 509.00; 0.00
175; 65725; 29.27; 32.31; -9.66; -0.28; 0.46; 9.85; 0.10; 0.26; 992.00; 1016.00; 500.00; 510.00; 511.00; 509.00; 513.00; 0.00
176; 65825; 29.28; 32.31; -9.63; -0.30; 0.52; 9.91; 0.17; 0.28; 991.00; 1016.00; 501.00; 510.00; 508.00; 510.00; 511.00; 0.00
177; 65925; 29.28; 32.32; -9.61; -0.28; 0.58; 9.85; 0.04; 0.28; 993.00; 1017.00; 500.00; 512.00; 510.00; 511.00; 511.00; 0.00
178; 66028; 29.27; 32.32; -9.69; -0.22; 0.52; 9.94; 0.14; 0.28; 995.00; 1015.00; 501.00; 510.00; 512.00; 511.00; 511.00; 0.00
179; 66125; 29.27; 32.32; -9.63; -0.30; 0.46; 9.86; 0.15; 0.31; 991.00; 1015.00; 501.00; 512.00; 507.00; 508.00; 512.00; 0.00
180; 66225; 29.28; 32.32; -9.62; -0.30; 0.57; 9.91; 0.06; 0.30; 994.00; 1015.00; 504.00; 510.00; 511.00; 509.00; 511.00; 0.00
181; 66325; 29.27; 32.32; -9.67; -0.29; 0.64; 9.91; 0.08; 0.25; 992.00; 1016.00; 502.00; 511.00; 510.00; 509.00; 509.00; 0.00
182; 66425; 29.28; 32.32; -9.61; -0.24; 0.56; 9.96; 0.11; 0.25; 990.00; 1016.00; 503.00; 510.00; 510.00; 509.00; 513.00; 0.00
183; 66525; 29.27; 32.32; -9.59; -0.28; 0.50; 9.93; 0.01; 0.31; 991.00; 1016.00; 502.00; 510.00; 510.00; 510.00; 511.00; 0.00
184; 66625; 29.28; 32.33; -9.67; -0.28; 0.51; 9.90; 0.14; 0.34; 989.00; 1019.00; 503.00; 510.00; 510.00; 508.00; 512.00; 0.00
185; 66725; 29.27; 32.32; -9.64; -0.31; 0.60; 9.89; 0.11; 0.27; 989.00; 1016.00; 503.00; 510.00; 509.00; 508.00; 511.00; 0.00
186; 66825; 29.28; 32.33; -9.65; -0.29; 0.54; 9.96; 0.08; 0.31; 989.00; 1016.00; 502.00; 509.00; 510.00; 510.00; 510.00; 0.00
187; 66925; 29.28; 32.33; -9.59; -0.25; 0.53; 9.92; 0.06; 0.34; 993.00; 1016.00; 500.00; 509.00; 511.00; 511.00; 511.00; 0.00
188; 67025; 29.28; 32.33; -9.72; -0.28; 0.46; 9.92; 0.10; 0.30; 992.00; 1016.00; 500.00; 511.00; 507.00; 510.00; 510.00; 0.00
189; 67125; 29.28; 32.34; -9.66; -0.23; 0.59; 9.90; 0.08; 0.27; 990.00; 1016.00; 503.00; 510.00; 511.00; 508.00; 508.00; 0.00
190; 67225; 29.28; 32.33; -9.64; -0.29; 0.52; 9.90; 0.13; 0.31; 991.00; 1016.00; 502.00; 511.00; 510.00; 508.00; 510.00; 0.00
191; 67325; 29.28; 32.34; -9.65; -0.29; 0.51; 9.95; 0.06; 0.33; 991.00; 1017.00; 502.00; 512.00; 509.00; 509.00; 511.00; 0.00
192; 67425; 29.28; 32.34; -9.61; -0.33; 0.57; 9.93; 0.13; 0.30; 994.00; 1016.00; 500.00; 510.00; 510.00; 511.00; 512.00; 0.00
193; 67525; 29.28; 32.34; -9.62; -0.30; 0.63; 9.89; 0.05; 0.31; 993.00; 1015.00; 502.00; 513.00; 510.00; 508.00; 512.00; 0.00
194; 67625; 29.28; 32.35; -9.63; -0.28; 0.52; 9.99; 0.15; 0.34; 993.00; 1015.00; 501.00; 510.00; 510.00; 510.00; 510.00; 0.00
195; 67725; 29.28; 32.36; -9.64; -0.25; 0.55; 9.90; 0.07; 0.29; 991.00; 1016.00; 502.00; 512.00; 511.00; 510.00; 510.00; 0.00
196; 67825; 29.28; 32.35; -9.57; -0.27; 0.61; 9.94; 0.09; 0.24; 995.00; 1015.00; 501.00; 511.00; 510.00; 507.00; 511.00; 0.00
197; 67925; 29.28; 32.36; -9.65; -0.29; 0.61; 9.89; 0.13; 0.23; 989.00; 1015.00; 501.00; 513.00; 509.00; 511.00; 512.00; 0.00
198; 68025; 29.28; 32.36; -9.65; -0.28; 0.49; 9.90; 0.10; 0.26; 995.00; 1017.00; 502.00; 511.00; 509.00; 511.00; 510.00; 0.00
199; 68125; 29.28; 32.36; -9.75; -0.37; 0.62; 10.07; 0.11; 0.34; 902.00; 1023.00; 500.00; 519.00; 496.00; 506.00; 521.00; 0.00
200; 68225; 29.28; 32.37; -9.69; -0.20; 0.59; 10.06; -0.03; 0.12; 933.00; 963.00; 500.00; 511.00; 489.00; 509.00; 528.00; 0.00
201; 68325; 29.28; 32.36; -9.70; -0.32; 0.62; 9.88; 0.12; 0.34; 930.00; 964.00; 502.00; 531.00; 512.00; 508.00; 527.00; 0.00
202; 68425; 29.28; 32.37; -9.67; -0.31; 0.49; 9.89; 0.14; 0.23; 998.00; 994.00; 499.00; 498.00; 496.00; 506.00; 502.00; 0.00
203; 68525; 29.28; 32.37; -9.65; -0.22; 0.46; 9.96; 0.04; 0.33; 959.00; 1017.00; 498.00; 498.00; 494.00; 503.00; 528.00; 0.00
204; 68625; 29.28; 32.37; -9.64; -0.33; 0.46; 9.96; 0.15; 0.31; 991.00; 949.00; 496.00; 514.00; 493.00; 509.00; 526.00; 0.00
205; 68725; 29.29; 32.38; -9.56; -0.23; 0.49; 10.01; 0.13; 0.26; 945.00; 973.00; 499.00; 517.00; 524.00; 508.00; 525.00; 0.00
206; 68825; 29.28; 32.38; -9.67; -0.28; 0.55; 10.01; 0.08; 0.48; 915.00; 1003.00; 498.00; 489.00; 501.00; 506.00; 532.00; 0.00
207; 68925; 29.28; 32.38; -9.65; -0.26; 0.53; 9.92; 0.11; 0.40; 942.00; 1007.00; 502.00; 523.00; 498.00; 506.00; 526.00; 0.00
208; 69025; 29.28; 32.38; -9.67; -0.31; 0.67; 9.96; 0.07; 0.39; 924.00; 998.00; 499.00; 503.00; 528.00; 506.00; 532.00; 0.00
209; 69125; 29.28; 32.39; -10.89; -0.32; 0.66; 9.74; -0.04; -0.92; 878.00; 889.00; 480.00; 496.00; 488.00; 518.00; 524.00; 0.00
210; 69225; 29.28; 32.39; -9.32; -0.27; 0.73; 10.48; -0.09; 0.12; 816.00; 919.00; 486.00; 522.00; 516.00; 518.00; 540.00; 0.03
211; 69325; 29.28; 32.39; -9.60; -0.04; 0.54; 10.12; 0.19; 0.24; 892.00; 898.00; 506.00; 489.00; 517.00; 487.00; 553.00; 0.08
212; 69425; 29.29; 32.40; -9.77; -0.27; 0.35; 9.99; 0.05; 0.26; 831.00; 895.00; 484.00; 512.00; 486.00; 491.00; 534.00; 0.13
213; 69525; 29.29; 32.40; -9.60; -0.32; 0.54; 10.00; 0.12; 0.37; 846.00; 918.00; 512.00; 514.00; 523.00; 514.00; 552.00; 0.17
214; 69625; 29.28; 32.40; -9.77; -0.38; 0.50; 10.05; 0.08; 0.40; 873.00; 869.00; 506.00; 492.00; 499.00; 488.00; 539.00; 0.22
215; 69725; 29.28; 32.40; -9.58; -0.38; 0.73; 9.96; 0.13; 0.25; 868.00; 985.00; 505.00; 519.00; 500.00; 527.00; 525.00; 0.26
216; 69825; 29.29; 32.41; -9.56; -0.30; 0.49; 9.85; 0.09; 0.19; 839.00; 992.00; 514.00; 501.00; 521.00; 495.00; 557.00; 0.31
217; 69925; 29.29; 32.41; -9.58; -0.16; 0.49; 9.24; 0.15; 0.10; 903.00; 907.00; 500.00; 497.00; 489.00; 525.00; 540.00; 0.36
218; 70025; 29.29; 32.41; -9.62; -0.25; 0.85; 9.90; 0.04; 0.46; 915.00; 902.00; 475.00; 527.00; 511.00; 506.00; 552.00; 0.39
219; 70125; 29.29; 32.40; -9.73; -0.36; 0.68; 9.92; 0.26; 0.38; 939.00; 965.00; 498.00; 493.00; 516.00; 489.00; 542.00; 0.39
220; 70225; 29.29; 32.40; -9.60; -0.24; 0.80; 9.99; 0.02; 0.14; 837.00; 1009.00; 517.00; 512.00; 520.00; 497.00; 547.00; 0.39
221; 70325; 29.29; 32.40; -9.65; -0.30; 0.47; 9.57; -0.01; 0.18; 926.00; 908.00; 498.00; 522.00; 511.00; 525.00; 535.00; 0.38
222; 70425; 29.29; 32.41; -9.79; -0.28; 0.85; 9.84; 0.18; 0.62; 933.00; 966.00; 477.00; 517.00; 495.00; 509.00; 547.00; 0.40
223; 70525; 29.29; 32.41; -9.47; -0.26; 0.75; 10.11; 0.04; 0.46; 863.00; 900.00; 496.00; 506.00; 484.00; 488.00; 531.00; 0.39
224; 70625; 29.29; 32.42; -9.66; -0.19; 0.58; 9.79; 0.19; 0.12; 925.00; 888.00; 516.00; 502.00; 487.00; 502.00; 547.00; 0.39
225; 70725; 29.29; 32.42; -9.32; -0.25; 0.41; 9.76; 0.25; 0.31; 840.00; 910.00; 495.00; 491.00; 496.00; 525.00; 552.00; 0.40
226; 70825; 29.29; 32.43; -9.80; -0.28; -0.10; 10.03; 0.14; 0.79; 921.00; 952.00; 479.00; 508.00; 506.00; 505.00; 497.00; 0.38
227; 70925; 29.29; 32.43; -9.48; -0.32; 0.55; 9.87; 0.25; 0.56; 920.00; 959.00; 499.00; 509.00; 505.00; 485.00; 532.00; 0.39
228; 71025; 29.29; 32.43; -9.63; -0.41; 0.54; 9.69; 0.28; 0.41; 924.00; 956.00; 517.00; 506.00; 505.00; 512.00; 523.00; 0.39
229; 71125; 29.29; 32.43; -9.62; -0.34; 0.67; 9.89; 0.25; 0.42; 919.00; 961.00; 500.00; 506.00; 503.00; 530.00; 530.00; 0.39
230; 71225; 29.29; 32.43; -9.45; -0.34; 0.60; 9.99; 0.20; 0.36; 926.00; 963.00; 480.00; 508.00; 506.00; 506.00; 531.00; 0.39
231; 71325; 29.29; 32.44; -9.61; -0.34; 0.36; 9.84; 0.15; 0.55; 915.00; 963.00; 500.00; 511.00; 507.00; 484.00; 493.00; 0.39
232; 71425; 29.29; 32.44; -9.55; -0.35; 0.57; 9.78; 0.18; 0.37; 924.00; 965.00; 518.00; 508.00; 508.00; 506.00; 531.00; 0.39
233; 71525; 29.29; 32.44; -9.67; -0.42; 0.49; 9.98; 0.08; 0.20; 924.00; 956.00; 499.00; 505.00; 508.00; 527.00; 533.00; 0.39
234; 71625; 29.29; 32.44; -9.49; -0.42; 0.18; 9.78; 0.20; 0.37; 926.00; 961.00; 480.00; 507.00; 508.00; 507.00; 529.00; 0.39
235; 71725; 29.29; 32.44; -9.56; -0.25; 0.45; 9.96; 0.16; 0.31; 917.00; 962.00; 500.00; 507.00; 505.00; 485.00; 533.00; 0.39
236; 71825; 29.30; 32.45; -9.65; -0.38; 0.61; 10.06; 0.19; 0.13; 930.00; 965.00; 519.00; 507.00; 505.00; 506.00; 532.00; 0.39
237; 71925; 29.30; 32.45; -9.59; -0.41; 0.72; 10.01; 0.22; 0.49; 929.00; 958.00; 496.00; 509.00; 507.00; 526.00; 535.00; 0.39
238; 72025; 29.29; 32.45; -9.77; -0.51; 0.50; 9.95; 0.17; 0.50; 930.00; 960.00; 479.00; 508.00; 506.00; 504.00; 534.00; 0.39
239; 72125; 29.30; 32.46; -9.57; -0.33; 0.72; 9.75; 0.14; 0.44; 930.00; 961.00; 500.00; 508.00; 508.00; 486.00; 533.00; 0.39
240; 72225; 29.29; 32.46; -9.70; -0.43; 0.68; 10.00; 0.21; 0.34; 943.00; 975.00; 517.00; 507.00; 506.00; 509.00; 527.00; 0.39
241; 72325; 29.29; 32.46; -9.70; -0.23; 0.81; 9.81; 0.15; 0.44; 926.00; 968.00; 499.00; 505.00; 505.00; 528.00; 529.00; 0.39
242; 72425; 29.29; 32.47; -9.68; -0.41; 0.20; 9.78; 0.31; 0.54; 941.00; 969.00; 482.00; 509.00; 508.00; 505.00; 536.00; 0.39
243; 72525; 29.30; 32.46; -9.69; -0.29; 0.61; 9.78; 0.13; 0.32; 940.00; 968.00; 502.00; 508.00; 508.00; 488.00; 530.00; 0.39
244; 72625; 29.30; 32.47; -10.39; -0.55; 1.42; 10.12; 0.02; 0.46; 944.00; 978.00; 518.00; 509.00; 506.00; 508.00; 527.00; 0.40
245; 72725; 29.30; 32.47; -9.02; -0.59; 0.59; 9.83; 0.12; -0.07; 937.00; 973.00; 497.00; 507.00; 506.00; 526.00; 530.00; 0.38
246; 72825; 29.29; 32.47; -9.62; -0.55; 0.01; 9.94; 0.10; 0.58; 946.00; 974.00; 480.00; 506.00; 508.00; 506.00; 528.00; 0.39
247; 72925; 29.30; 32.47; -9.73; -0.35; 0.51; 9.97; 0.07; 0.43; 944.00; 979.00; 503.00; 509.00; 506.00; 488.00; 526.00; 0.39
248; 73025; 29.31; 32.48; -9.83; -0.45; 0.25; 10.25; 0.13; 0.82; 955.00; 982.00; 517.00; 507.00; 509.00; 509.00; 525.00; 0.39
249; 73125; 29.30; 32.48; -9.52; -0.27; 0.57; 9.81; 0.17; 0.36; 943.00; 973.00; 496.00; 509.00; 508.00; 525.00; 529.00; 0.39
250; 73225; 29.30; 32.48; -9.71; -0.43; 0.38; 9.93; 0.19; 0.29; 951.00; 981.00; 483.00; 508.00; 507.00; 505.00; 527.00; 0.39
251; 73325; 29.30; 32.48; -9.45; -0.24; 0.66; 9.83; 0.20; 0.33; 945.00; 987.00; 507.00; 507.00; 506.00; 491.00; 527.00; 0.39
252; 73425; 29.30; 32.48; -9.64; -0.33; 0.18; 9.68; 0.17; 0.70; 896.00; 994.00; 517.00; 510.00; 509.00; 513.00; 524.00; 0.39
253; 73525; 29.31; 32.49; -9.70; -0.25; 0.74; 9.78; 0.26; 0.54; 952.00; 985.00; 495.00; 509.00; 508.00; 524.00; 528.00; 0.39
254; 73625; 29.31; 32.49; -9.55; -0.18; 0.50; 9.83; 0.28; 0.47; 952.00; 991.00; 482.00; 508.00; 507.00; 504.00; 522.00; 0.39
255; 73725; 29.30; 32.49; -9.60; -0.26; 0.48; 9.74; 0.13; 0.24; 945.00; 943.00; 507.00; 508.00; 507.00; 488.00; 523.00; 0.39
256; 73825; 29.31; 32.49; -9.51; -0.17; 0.68; 9.89; 0.17; 0.68; 953.00; 943.00; 514.00; 510.00; 506.00; 515.00; 522.00; 0.39
257; 73925; 29.31; 32.49; -9.65; -0.39; 0.58; 9.89; -0.04; 0.26; 931.00; 984.00; 493.00; 510.00; 509.00; 526.00; 524.00; 0.39
258; 74025; 29.30; 32.49; -9.55; -0.20; 0.28; 10.16; 0.03; 0.06; 930.00; 969.00; 480.00; 509.00; 508.00; 501.00; 521.00; 0.39
259; 74125; 29.31; 32.49; -9.39; -0.27; 0.57; 10.13; 0.12; 0.39; 937.00; 991.00; 504.00; 506.00; 509.00; 490.00; 521.00; 0.39
260; 74225; 29.31; 32.50; -9.45; -0.19; 0.76; 10.05; 0.08; 0.45; 947.00; 973.00; 516.00; 510.00; 506.00; 515.00; 523.00; 0.39
261; 74325; 29.31; 32.50; -9.63; -0.38; 0.34; 9.61; 0.10; 0.34; 950.00; 998.00; 491.00; 508.00; 507.00; 527.00; 520.00; 0.40
262; 74425; 29.30; 32.50; -9.53; -0.29; 0.14; 9.99; 0.10; 0.50; 953.00; 1004.00; 486.00; 506.00; 505.00; 500.00; 527.00; 0.39
263; 74525; 29.30; 32.50; -9.67; -0.33; 0.46; 9.86; 0.26; 0.57; 953.00; 993.00; 507.00; 509.00; 506.00; 490.00; 532.00; 0.39
264; 74625; 29.30; 32.51; -9.54; -0.44; 0.25; 10.06; 0.03; 0.21; 962.00; 1000.00; 514.00; 510.00; 507.00; 517.00; 524.00; 0.39
265; 74725; 29.30; 32.50; -9.56; -0.40; 0.69; 9.80; 0.20; 0.34; 945.00; 967.00; 490.00; 506.00; 507.00; 527.00; 525.00; 0.39
266; 74825; 29.31; 32.51; -9.72; -0.33; 0.16; 10.06; 0.18; 0.60; 966.00; 993.00; 486.00; 508.00; 508.00; 498.00; 529.00; 0.39
267; 74925; 29.30; 32.51; -9.64; -0.32; 0.64; 9.85; 0.14; 0.63; 935.00; 984.00; 509.00; 512.00; 504.00; 493.00; 527.00; 0.39
268; 75025; 29.31; 32.51; -9.60; -0.34; 0.64; 10.12; 0.13; 0.19; 955.00; 1013.00; 516.00; 510.00; 507.00; 517.00; 526.00; 0.39
269; 75125; 29.31; 32.52; -9.73; -0.30; 1.13; 10.12; 0.06; 0.23; 937.00; 973.00; 488.00; 510.00; 510.00; 522.00; 527.00; 0.40
270; 75225; 29.30; 32.51; -9.65; -0.57; 0.31; 10.28; 0.00; 0.21; 957.00; 964.00; 484.00; 507.00; 506.00; 497.00; 520.00; 0.39
271; 75328; 29.31; 32.52; -9.65; -0.44; 0.45; 10.00; 0.11; 0.27; 935.00; 973.00; 510.00; 509.00; 510.00; 491.00; 525.00; 0.39
272; 75425; 29.31; 32.52; -9.63; -0.44; 0.63; 10.05; -0.00; 0.11; 976.00; 1009.00; 514.00; 512.00; 509.00; 518.00; 525.00; 0.39
273; 75525; 29.31; 32.52; -9.56; -0.06; 1.07; 10.16; 0.15; 0.03; 938.00; 967.00; 485.00; 512.00; 509.00; 522.00; 523.00; 0.39
274; 75625; 29.31; 32.53; -9.62; -0.18; 0.81; 10.06; 0.01; 0.02; 971.00; 992.00; 485.00; 507.00; 509.00; 494.00; 523.00; 0.39
275; 75729; 29.31; 32.53; -9.71; -0.16; 0.72; 9.93; 0.14; 0.26; 945.00; 974.00; 511.00; 509.00; 507.00; 492.00; 524.00; 0.39
276; 75825; 29.31; 32.53; -9.68; -0.12; 0.09; 9.86; 0.16; 0.26; 945.00; 976.00; 511.00; 509.00; 509.00; 522.00; 526.00; 0.39
277; 75925; 29.31; 32.53; -9.72; -0.18; 0.24; 9.98; 0.14; 0.92; 948.00; 973.00; 486.00; 508.00; 510.00; 524.00; 521.00; 0.39
278; 76025; 29.31; 32.54; -9.52; -0.18; 0.76; 10.15; 0.11; 0.66; 897.00; 972.00; 486.00; 509.00; 504.00; 497.00; 523.00; 0.39
279; 76125; 29.31; 32.54; -9.64; -0.25; 0.86; 9.98; 0.05; 0.09; 941.00; 971.00; 510.00; 509.00; 509.00; 494.00; 526.00; 0.39
280; 76225; 29.31; 32.54; -9.67; -0.23; 0.21; 10.08; -0.01; 0.36; 942.00; 979.00; 510.00; 509.00; 508.00; 518.00; 513.00; 0.39
281; 76325; 29.31; 32.54; -9.62; -0.17; 0.70; 10.20; 0.04; 0.00; 897.00; 1023.00; 481.00; 507.00; 506.00; 524.00; 525.00; 0.39
282; 76425; 29.30; 32.54; -9.48; -0.15; 0.61; 10.09; 0.05; 0.17; 945.00; 931.00; 485.00; 509.00; 507.00; 493.00; 525.00; 0.39
283; 76525; 29.31; 32.54; -10.70; -0.11; 0.13; 9.90; -0.15; 0.60; 890.00; 1008.00; 508.00; 510.00; 508.00; 494.00; 519.00; 0.40
284; 76625; 29.31; 32.55; -9.46; -0.19; 0.53; 9.91; 0.10; 0.27; 901.00; 982.00; 508.00; 512.00; 510.00; 518.00; 521.00; 0.38
285; 76725; 29.31; 32.55; -9.78; -0.22; 0.54; 10.01; -0.03; 0.17; 904.00; 933.00; 485.00; 507.00; 506.00; 520.00; 531.00; 0.39
286; 76825; 29.31; 32.56; -9.56; -0.23; 0.38; 10.00; 0.03; -0.06; 975.00; 932.00; 484.00; 509.00; 507.00; 490.00; 524.00; 0.39
287; 76925; 29.31; 32.56; -9.80; -0.27; 0.68; 9.97; 0.03; 0.17; 943.00; 938.00; 517.00; 506.00; 504.00; 495.00; 517.00; 0.39
288; 77025; 29.31; 32.56; -9.67; -0.38; 0.01; 10.20; 0.08; 0.69; 909.00; 1023.00; 506.00; 507.00; 506.00; 521.00; 538.00; 0.39
289; 77125; 29.32; 32.57; -9.79; -0.30; 0.44; 9.95; 0.16; 0.23; 942.00; 944.00; 482.00; 509.00; 507.00; 524.00; 524.00; 0.39
290; 77225; 29.31; 32.57; -9.53; -0.28; 0.46; 10.05; -0.02; 0.29; 906.00; 1023.00; 487.00; 504.00; 506.00; 489.00; 539.00; 0.39
291; 77325; 29.31; 32.57; -9.69; -0.35; 0.58; 9.99; 0.01; 0.08; 954.00; 936.00; 512.00; 508.00; 507.00; 494.00; 541.00; 0.39
292; 77425; 29.31; 32.58; -9.67; -0.26; 0.28; 10.06; 0.04; 0.26; 951.00; 937.00; 518.00; 505.00; 508.00; 523.00; 537.00; 0.39
293; 77525; 29.31; 32.58; -9.67; -0.29; 0.35; 9.96; -0.13; -0.12; 907.00; 979.00; 483.00; 506.00; 510.00; 520.00; 538.00; 0.39
294; 77625; 29.31; 32.58; -9.70; -0.29; 0.63; 10.09; 0.07; 0.32; 907.00; 987.00; 485.00; 508.00; 505.00; 490.00; 526.00; 0.39
295; 77725; 29.32; 32.59; -9.55; -0.17; 1.06; 10.15; -0.01; 0.04; 900.00; 1023.00; 509.00; 508.00; 505.00; 495.00; 535.00; 0.39
296; 77825; 29.32; 32.58; -9.74; -0.23; 0.67; 10.14; -0.04; -0.06; 1023.00; 942.00; 509.00; 512.00; 503.00; 523.00; 532.00; 0.39
297; 77925; 29.32; 32.58; -9.84; -0.27; 0.69; 10.02; -0.05; -0.14; 905.00; 1023.00; 481.00; 508.00; 508.00; 519.00; 538.00; 0.39
298; 78025; 29.32; 32.59; -9.61; -0.37; 0.59; 10.00; 0.04; 0.27; 905.00; 984.00; 489.00; 513.00; 509.00; 492.00; 506.00; 0.39
299; 78125; 29.32; 32.59; -9.68; -0.34; -0.02; 10.01; 0.09; 0.19; 955.00; 1023.00; 511.00; 508.00; 510.00; 494.00; 519.00; 0.39
300; 78225; 29.32; 32.59; -9.68; -0.13; 0.51; 10.06; 0.09; 0.06; 917.00; 994.00; 508.00; 511.00; 506.00; 518.00; 523.00; 0.39
301; 78325; 29.32; 32.59; -9.77; -0.14; 0.45; 9.89; 0.11; 0.13; 999.00; 938.00; 486.00; 507.00; 505.00; 520.00; 534.00; 0.39
302; 78425; 29.32; 32.60; -9.23; -0.29; 0.80; 9.99; 0.22; 0.58; 999.00; 1016.00; 489.00; 511.00; 507.00; 490.00; 511.00; 0.39
303; 78525; 29.32; 32.60; -8.23; -0.13; -0.24; 9.57; 0.26; -0.48; 996.00; 1023.00; 517.00; 510.00; 509.00; 494.00; 516.00; 0.39
304; 78625; 29.32; 32.60; -9.67; -0.12; 0.61; 10.09; 0.09; 0.16; 973.00; 1023.00; 506.00; 507.00; 504.00; 528.00; 527.00; 0.39
305; 78725; 29.32; 32.60; -9.60; -0.02; 1.00; 9.89; -0.04; -0.10; 956.00; 987.00; 486.00; 506.00; 508.00; 516.00; 520.00; 0.39
306; 78825; 29.32; 32.61; -9.52; -0.28; 0.59; 10.03; 0.10; 0.44; 991.00; 1012.00; 492.00; 508.00; 508.00; 492.00; 539.00; 0.39
307; 78925; 29.33; 32.61; -9.50; -0.18; 0.77; 10.03; -0.07; 0.26; 925.00; 993.00; 515.00; 508.00; 511.00; 499.00; 520.00; 0.39
308; 79025; 29.33; 32.62; -9.70; -0.03; 0.63; 9.89; 0.05; 0.17; 986.00; 1012.00; 508.00; 511.00; 510.00; 522.00; 535.00; 0.40
309; 79125; 29.32; 32.62; -9.64; -0.09; 0.70; 9.98; 0.04; 0.07; 895.00; 999.00; 481.00; 509.00; 505.00; 518.00; 509.00; 0.39
310; 79225; 29.32; 32.62; -9.55; -0.25; 0.61; 10.21; 0.06; 0.18; 927.00; 993.00; 496.00; 509.00; 509.00; 492.00; 518.00; 0.39
311; 79325; 29.32; 32.62; -9.45; -0.09; 0.94; 10.06; 0.02; 0.18; 898.00; 934.00; 515.00; 509.00; 506.00; 501.00; 519.00; 0.39
312; 79425; 29.32; 32.62; -9.66; -0.16; -0.12; 9.95; 0.16; -0.22; 978.00; 929.00; 513.00; 509.00; 509.00; 524.00; 521.00; 0.39
313; 79525; 29.32; 32.62; -9.51; -0.10; 0.61; 9.75; 0.16; 0.21; 959.00; 939.00; 477.00; 506.00; 515.00; 512.00; 520.00; 0.39
314; 79625; 29.32; 32.62; -9.48; -0.24; 0.84; 9.87; 0.09; 0.14; 931.00; 1001.00; 489.00; 505.00; 507.00; 494.00; 519.00; 0.39
315; 79725; 29.32; 32.62; -9.57; -0.16; 0.82; 9.88; 0.14; 0.39; 905.00; 937.00; 514.00; 508.00; 507.00; 498.00; 538.00; 0.39
316; 79825; 29.33; 32.62; -9.68; -0.24; 0.57; 9.94; 0.15; -0.10; 910.00; 941.00; 504.00; 512.00; 505.00; 524.00; 538.00; 0.39
317; 79925; 29.32; 32.62; -9.65; -0.58; -0.01; 9.95; 0.12; 0.12; 976.00; 946.00; 480.00; 506.00; 508.00; 517.00; 536.00; 0.39
318; 80025; 29.33; 32.63; -9.63; -0.34; 0.44; 9.89; 0.05; 0.50; 899.00; 945.00; 494.00; 507.00; 507.00; 485.00; 540.00; 0.38
319; 80125; 29.33; 32.63; -9.46; -0.40; 0.99; 10.07; 0.03; 0.23; 984.00; 934.00; 517.00; 504.00; 506.00; 497.00; 513.00; 0.40
