#; CPU time in ms; temp1 in C; temp2 in C; ax1 in m/s^2; ay1 in m/s^2; az1 in m/s^2; ax2 in m/s^2; ay2 in m/s^2; az2 in m/s^2; volt1; volt2; cur1; cur2; cur3; cur4; cur5; speed in m/s
1414; 31813; 28,5800; 29,9500; -9,6007; -0,3136; 0,5267; 9,9742; 0,1269; 0,3974; 991,0000; 1016,0000; 511,0000; 505,0000; 511,0000; 507,0000; 508,0000; 0,0000
1415; 31823; 28,5800; 29,9500; -9,6462; -0,3184; 0,4142; 9,8833; 0,0862; 0,0958; 992,0000; 1017,0000; 510,0000; 505,0000; 512,0000; 508,0000; 510,0000; 0,0000
1416; 31838; 28,5800; 29,9500; -9,6151; -0,3112; 0,5914; 9,9527; 0,1341; 0,4142; 992,0000; 1017,0000; 511,0000; 506,0000; 508,0000; 509,0000; 511,0000; 0,0000
1417; 31849; 28,5800; 29,9500; -9,6319; -0,2849; 0,4788; 9,8761; 0,0742; 0,1891; 990,0000; 1016,0000; 509,0000; 504,0000; 509,0000; 509,0000; 508,0000; 0,0000
1418; 31859; 28,5800; 29,9500; -9,6654; -0,2945; 0,6249; 9,9910; 0,1556; 0,3376; 989,0000; 1017,0000; 512,0000; 505,0000; 511,0000; 509,0000; 508,0000; 0,0000
1419; 31877; 28,5800; 29,9500; -9,7109; -0,2825; 0,5507; 9,7061; 0,1030; 0,0910; 993,0000; 1016,0000; 510,0000; 505,0000; 511,0000; 510,0000; 512,0000; 0,0000
1420; 31887; 28,5800; 29,9500; -9,5361; -0,3089; 0,5818; 10,7021; 0,1915; 0,8787; 993,0000; 1016,0000; 511,0000; 504,0000; 510,0000; 510,0000; 511,0000; 0,0000
1421; 31898; 28,5800; 29,9500; -9,8857; -0,2442; 0,6057; 9,8043; -0,0096; -0,0072; 990,0000; 1017,0000; 511,0000; 505,0000; 510,0000; 511,0000; 508,0000; 0,0000
1422; 31915; 28,5800; 29,9600; -9,6319; -0,2873; 0,4262; 9,9695; 0,1269; 1,1564; 995,0000; 1016,0000; 510,0000; 506,0000; 510,0000; 510,0000; 512,0000; 0,0000
1423; 31925; 28,5800; 29,9600; -9,0285; -0,5938; 0,4597; 10,5680; 0,1748; 1,1779; 991,0000; 1016,0000; 512,0000; 505,0000; 509,0000; 509,0000; 511,0000; 0,0000
1424; 31936; 28,5800; 29,9600; -9,9120; -0,3974; 0,6488; 10,1370; 0,1628; 0,4310; 993,0000; 1017,0000; 511,0000; 504,0000; 510,0000; 509,0000; 510,0000; 0,0000
1425; 31950; 28,5800; 29,9600; -9,8186; -0,2705; 0,8021; 9,4427; 0,1484; -0,3136; 994,0000; 1017,0000; 511,0000; 505,0000; 511,0000; 509,0000; 509,0000; 0,0000
1426; 31960; 28,5800; 29,9600; -9,2799; -0,3041; 0,4142; 9,8234; -0,0263; 0,7829; 990,0000; 1017,0000; 511,0000; 505,0000; 512,0000; 509,0000; 512,0000; 0,0000
1427; 31971; 28,5800; 29,9600; -9,9024; -0,2538; 0,5770; 10,0317; 0,1460; 0,2586; 991,0000; 1015,0000; 508,0000; 505,0000; 509,0000; 511,0000; 513,0000; 0,0000
1428; 31985; 28,5800; 29,9600; -9,9383; -0,2777; 0,5267; 10,1730; 0,0311; 0,4142; 990,0000; 1017,0000; 510,0000; 505,0000; 510,0000; 512,0000; 510,0000; 0,0000
1429; 31996; 28,5800; 29,9600; -9,4739; -0,2969; 0,6153; 9,5936; 0,1317; 0,0311; 995,0000; 1016,0000; 512,0000; 504,0000; 511,0000; 510,0000; 512,0000; 0,0000
1430; 32007; 28,5800; 29,9600; -9,6486; -0,2777; 0,3639; 10,0102; 0,0575; 0,3496; 994,0000; 1016,0000; 511,0000; 506,0000; 510,0000; 510,0000; 510,0000; 0,0000
1431; 32017; 28,5800; 29,9600; -9,8881; -0,2394; 0,6393; 10,2041; 0,1245; 0,5339; 993,0000; 1017,0000; 509,0000; 505,0000; 511,0000; 511,0000; 511,0000; 0,0000
1432; 32035; 28,5800; 29,9600; -9,4092; -0,2825; 0,4453; 10,0652; 0,1604; 0,4381; 946,0000; 1013,0000; 520,0000; 508,0000; 495,0000; 507,0000; 502,0000; 0,0000
1433; 32045; 28,5800; 29,9600; -9,6295; -0,3879; 0,3903; 9,9527; 0,4573; 0,7877; 945,0000; 972,0000; 525,0000; 503,0000; 501,0000; 503,0000; 502,0000; 0,0000
1434; 32056; 28,5800; 29,9600; -9,9671; -0,2179; 0,5986; 9,6007; 0,4070; 0,3639; 916,0000; 1023,0000; 523,0000; 501,0000; 504,0000; 505,0000; 532,0000; 0,0000
1435; 32072; 28,5800; 29,9600; -9,0860; -0,1820; 0,3160; 9,6822; 0,2083; 0,0527; 947,0000; 981,0000; 525,0000; 507,0000; 514,0000; 510,0000; 527,0000; 0,0000
1436; 32082; 28,5800; 29,9600; -9,4834; -0,2921; 0,4501; 9,8306; 0,2227; 0,0072; 916,0000; 983,0000; 522,0000; 508,0000; 524,0000; 517,0000; 519,0000; 0,0000
1437; 32093; 28,5800; 29,9600; -9,6271; -0,1197; 0,6776; 10,1083; 0,1939; 0,4812; 934,0000; 974,0000; 519,0000; 505,0000; 522,0000; 506,0000; 520,0000; 0,0000
1438; 32107; 28,5800; 29,9600; -9,1004; -0,1030; 0,3807; 9,6893; 0,1820; 0,0215; 964,0000; 980,0000; 495,0000; 501,0000; 520,0000; 511,0000; 523,0000; 0,0000
1439; 32117; 28,5800; 29,9600; -9,9048; -0,4645; 0,3280; 9,6750; 0,0096; -0,1628; 958,0000; 965,0000; 489,0000; 510,0000; 508,0000; 507,0000; 532,0000; 0,0000
1440; 32128; 28,5800; 29,9600; -9,6558; -0,2682; 0,6991; 10,0485; 0,0311; 0,0479; 969,0000; 940,0000; 495,0000; 502,0000; 497,0000; 510,0000; 525,0000; 0,0000
1441; 32152; 28,5800; 29,9600; -9,4355; -0,5411; 0,3232; 9,7205; -0,1341; 0,0479; 939,0000; 963,0000; 525,0000; 505,0000; 506,0000; 507,0000; 528,0000; 0,0000
1442; 32162; 28,5800; 29,9600; -9,7109; -0,4860; 0,3783; 9,8833; 0,0192; 0,2705; 974,0000; 951,0000; 518,0000; 501,0000; 525,0000; 508,0000; 510,0000; 0,0000
1443; 32173; 28,5800; 29,9600; -9,7779; -0,4477; 0,5602; 10,1490; 0,1149; 0,2873; 986,0000; 967,0000; 490,0000; 502,0000; 521,0000; 507,0000; 524,0000; 0,0000
1444; 32187; 28,5800; 29,9600; -9,5265; -0,0814; 0,5100; 9,7875; 0,2514; 0,3831; 904,0000; 1023,0000; 497,0000; 503,0000; 501,0000; 510,0000; 535,0000; 0,0000
1445; 32198; 28,5800; 29,9600; -9,7276; -0,1006; 0,5171; 9,7899; 0,1963; 0,4645; 945,0000; 1019,0000; 526,0000; 503,0000; 510,0000; 508,0000; 528,0000; 0,0000
1446; 32208; 28,5800; 29,9600; -9,8330; -0,4046; 0,3089; 9,9000; 0,1221; 0,4190; 934,0000; 966,0000; 510,0000; 501,0000; 523,0000; 500,0000; 508,0000; 0,0000
1447; 32219; 28,5800; 29,9600; -9,6367; -0,1173; 0,4597; 9,7205; 0,1006; 0,2394; 938,0000; 964,0000; 489,0000; 510,0000; 508,0000; 508,0000; 529,0000; 0,0000
1448; 32234; 28,5800; 29,9600; -9,4499; -0,3663; 0,6416; 10,0556; 0,1820; 0,2466; 940,0000; 950,0000; 531,0000; 502,0000; 500,0000; 508,0000; 515,0000; 0,0000
1449; 32244; 28,5800; 29,9600; -9,8474; -0,1915; 0,4022; 10,0556; 0,1030; 0,1867; 929,0000; 965,0000; 509,0000; 505,0000; 525,0000; 504,0000; 527,0000; 0,0000
1450; 32255; 28,5800; 29,9600; -9,5912; -0,3759; 0,5602; 10,0389; 0,1030; 0,3591; 962,0000; 961,0000; 496,0000; 503,0000; 503,0000; 505,0000; 507,0000; 0,0000
1451; 32273; 28,5800; 29,9600; -9,4332; -0,3615; 0,4549; 9,7612; 0,1293; 0,2514; 942,0000; 1023,0000; 515,0000; 504,0000; 523,0000; 511,0000; 527,0000; 0,0000
1452; 32283; 28,5800; 29,9600; -9,6702; -0,3065; 0,6273; 9,8641; 0,0551; 0,2801; 948,0000; 1023,0000; 490,0000; 503,0000; 500,0000; 512,0000; 525,0000; 0,0000
1453; 32294; 28,5800; 29,9600; -9,6534; -0,2322; 0,5076; 9,8665; 0,0790; 0,2514; 948,0000; 947,0000; 530,0000; 502,0000; 499,0000; 504,0000; 512,0000; 0,0000
1454; 32311; 28,5800; 29,9600; -9,6726; -0,3496; 0,6081; 9,9096; 0,1101; 0,2849; 967,0000; 999,0000; 494,0000; 502,0000; 499,0000; 509,0000; 521,0000; 0,0000
1455; 32321; 28,5800; 29,9600; -9,7516; -0,2658; 0,5842; 9,9000; 0,0766; 0,3208; 998,0000; 958,0000; 526,0000; 503,0000; 517,0000; 505,0000; 527,0000; 0,0000
1456; 32332; 28,5800; 29,9600; -9,6367; -0,2466; 0,3615; 9,9288; 0,0215; 0,2634; 953,0000; 953,0000; 498,0000; 502,0000; 512,0000; 506,0000; 509,0000; 0,0000
1457; 32345; 28,5800; 29,9600; -9,5768; -0,2035; 0,5052; 9,7971; 0,1915; 0,2586; 994,0000; 988,0000; 523,0000; 505,0000; 514,0000; 507,0000; 526,0000; 0,0000
1458; 32356; 28,5800; 29,9600; -9,6271; -0,3256; 0,4669; 9,8665; 0,1101; 0,2993; 995,0000; 967,0000; 489,0000; 501,0000; 506,0000; 506,0000; 508,0000; 0,0000
1459; 32367; 28,5800; 29,9600; -9,6031; -0,2777; 0,4477; 9,8857; 0,1030; 0,3735; 931,0000; 1023,0000; 530,0000; 503,0000; 507,0000; 506,0000; 514,0000; 0,0000
1460; 32377; 28,5800; 29,9600; -9,5720; -0,2131; 0,5243; 9,8809; 0,0527; 0,1269; 924,0000; 1018,0000; 494,0000; 506,0000; 505,0000; 507,0000; 514,0000; 0,0000
1461; 32392; 28,5800; 29,9600; -9,6845; -0,4836; 0,5674; 9,9838; -0,0886; 0,2394; 1005,0000; 959,0000; 509,0000; 503,0000; 526,0000; 507,0000; 530,0000; 0,0000
1462; 32402; 28,5800; 29,9600; -9,7348; -0,3807; 0,6369; 9,9479; 0,0120; 0,3591; 938,0000; 950,0000; 517,0000; 498,0000; 491,0000; 512,0000; 512,0000; 0,0000
1463; 32413; 28,5800; 29,9600; -9,6462; -0,3831; 0,4357; 9,9766; 0,0862; 0,2155; 993,0000; 942,0000; 498,0000; 505,0000; 518,0000; 507,0000; 510,0000; 0,0000
1464; 32430; 28,5800; 29,9600; -9,7013; -0,4094; 0,5459; 10,0054; 0,0072; 0,2083; 997,0000; 965,0000; 502,0000; 500,0000; 527,0000; 506,0000; 525,0000; 0,0000
1465; 32441; 28,5800; 29,9600; -9,7085; -0,3903; 0,5243; 10,0317; 0,1125; 0,3735; 974,0000; 984,0000; 523,0000; 504,0000; 502,0000; 506,0000; 524,0000; 0,0000
1466; 32451; 28,5800; 29,9600; -9,6319; -0,3496; 0,5507; 9,9311; 0,0646; 0,2969; 985,0000; 963,0000; 491,0000; 500,0000; 501,0000; 509,0000; 531,0000; 0,0000
1467; 32468; 28,5800; 29,9600; -9,6007; -0,2777; 0,5842; 9,9862; 0,1580; 0,3112; 932,0000; 980,0000; 493,0000; 504,0000; 507,0000; 507,0000; 515,0000; 0,0000
1468; 32478; 28,5800; 29,9600; -9,6103; -0,3041; 0,5195; 9,8785; 0,1676; 0,3232; 938,0000; 972,0000; 521,0000; 500,0000; 525,0000; 510,0000; 513,0000; 0,0000
1469; 32489; 28,5800; 29,9600; -9,7396; -0,3160; 0,4932; 9,8713; 0,0814; 0,2705; 988,0000; 1023,0000; 517,0000; 503,0000; 495,0000; 507,0000; 530,0000; 0,0000
1470; 32502; 28,5800; 29,9600; -9,4355; -0,2442; 0,5315; 9,9886; 0,1963; 0,2586; 916,0000; 1016,0000; 503,0000; 505,0000; 491,0000; 509,0000; 526,0000; 0,0000
1471; 32513; 28,5800; 29,9600; -9,7540; -0,2873; 0,3519; 9,9311; 0,0934; 0,3615; 928,0000; 947,0000; 498,0000; 500,0000; 522,0000; 507,0000; 533,0000; 0,0000
1472; 32523; 28,5800; 29,9600; -9,6941; -0,3136; 0,5052; 9,9862; 0,0503; 0,2370; 911,0000; 1023,0000; 523,0000; 504,0000; 516,0000; 509,0000; 524,0000; 0,0000
1473; 32538; 28,5800; 29,9600; -9,7157; -0,3280; 0,5339; 9,8545; 0,0599; 0,2035; 981,0000; 965,0000; 524,0000; 502,0000; 509,0000; 504,0000; 530,0000; 0,0000
1474; 32549; 28,5800; 29,9600; -9,6007; -0,3591; 0,6512; 9,9503; -0,0335; 0,4477; 953,0000; 985,0000; 501,0000; 505,0000; 489,0000; 509,0000; 536,0000; 0,0000
1475; 32559; 28,5800; 29,9600; -9,6941; -0,1820; 0,6440; 9,9527; 0,0862; 0,2298; 996,0000; 1023,0000; 504,0000; 505,0000; 520,0000; 510,0000; 531,0000; 0,0000
1476; 32570; 28,5800; 29,9600; -9,6223; -0,3184; 0,6081; 9,9407; 0,0599; 0,1820; 992,0000; 968,0000; 528,0000; 502,0000; 516,0000; 511,0000; 526,0000; 0,0000
1477; 32587; 28,5800; 29,9600; -9,6869; -0,1604; 0,6632; 10,0030; 0,1628; 0,2897; 987,0000; 947,0000; 527,0000; 503,0000; 517,0000; 505,0000; 523,0000; 0,0000
1478; 32598; 28,5800; 29,9600; -9,6055; -0,1101; 0,5004; 9,8138; 0,1341; 0,2658; 973,0000; 948,0000; 514,0000; 507,0000; 490,0000; 508,0000; 534,0000; 0,0000
1479; 32608; 28,5800; 29,9600; -9,6295; -0,3759; 0,4286; 9,9934; 0,2370; 0,1365; 956,0000; 986,0000; 490,0000; 504,0000; 512,0000; 505,0000; 531,0000; 0,0000
1480; 32625; 28,5800; 29,9600; -9,6175; -0,2274; 0,5842; 9,9479; 0,1532; 0,2490; 985,0000; 966,0000; 488,0000; 507,0000; 510,0000; 507,0000; 529,0000; 0,0000
1481; 32635; 28,5800; 29,9600; -9,6414; -0,3112; 0,4717; 9,8881; 0,1221; 0,2897; 919,0000; 967,0000; 518,0000; 502,0000; 527,0000; 507,0000; 505,0000; 0,0000
1482; 32646; 28,5800; 29,9600; -9,6199; -0,2849; 0,5986; 9,8593; 0,1317; 0,3424; 962,0000; 1019,0000; 518,0000; 501,0000; 494,0000; 504,0000; 522,0000; 0,0000
1483; 32659; 28,5800; 29,9600; -9,5409; -0,3232; 0,5555; 9,9719; 0,1389; 0,3711; 958,0000; 988,0000; 505,0000; 504,0000; 491,0000; 506,0000; 498,0000; 0,0000
1484; 32670; 28,5800; 29,9600; -9,7229; -0,2777; 0,5722; 9,9479; 0,0862; 0,4286; 944,0000; 943,0000; 500,0000; 501,0000; 519,0000; 509,0000; 535,0000; 0,0000
1485; 32680; 28,5800; 29,9600; -9,6031; -0,1939; 0,4693; 9,7420; 0,0551; 0,1652; 958,0000; 952,0000; 529,0000; 505,0000; 517,0000; 506,0000; 502,0000; 0,0000
1486; 32695; 28,5800; 29,9600; -9,6223; -0,2682; 0,6800; 9,9982; 0,0982; 0,2897; 933,0000; 968,0000; 527,0000; 511,0000; 508,0000; 506,0000; 529,0000; 0,0000
1487; 32706; 28,5800; 29,9600; -9,5505; -0,2586; 0,7302; 9,9479; 0,1580; 0,3280; 986,0000; 983,0000; 504,0000; 504,0000; 493,0000; 505,0000; 526,0000; 0,0000
1488; 32716; 28,5800; 29,9600; -9,7013; -0,3304; 0,5650; 9,8761; -0,0096; 0,1628; 967,0000; 989,0000; 499,0000; 506,0000; 517,0000; 511,0000; 524,0000; 0,0000
1489; 32734; 28,5800; 29,9600; -9,6223; -0,2849; 0,5986; 10,0221; 0,1484; 0,2514; 935,0000; 1023,0000; 491,0000; 503,0000; 515,0000; 508,0000; 523,0000; 0,0000
1490; 32744; 28,5800; 29,9600; -9,6510; -0,3112; 0,5339; 9,8689; 0,0168; 0,1772; 908,0000; 1010,0000; 522,0000; 500,0000; 519,0000; 507,0000; 534,0000; 0,0000
1491; 32755; 28,5800; 29,9600; -9,5672; -0,2777; 0,4980; 9,8641; 0,1508; 0,2634; 961,0000; 1008,0000; 513,0000; 500,0000; 493,0000; 505,0000; 535,0000; 0,0000
1492; 32765; 28,5800; 29,9600; -9,7396; -0,3591; 0,5674; 9,9144; 0,1891; 0,3280; 932,0000; 969,0000; 493,0000; 499,0000; 507,0000; 505,0000; 529,0000; 0,0000
1493; 32782; 28,5800; 29,9600; -9,6007; -0,2514; 0,5339; 9,9527; 0,1652; 0,1341; 967,0000; 969,0000; 490,0000; 510,0000; 499,0000; 505,0000; 531,0000; 0,0000
1494; 32793; 28,5800; 29,9600; -9,6414; -0,2993; 0,4597; 9,9240; 0,0766; 0,2059; 944,0000; 1023,0000; 510,0000; 506,0000; 524,0000; 510,0000; 510,0000; 0,0000
1495; 32803; 28,5800; 29,9600; -9,5912; -0,3328; 0,6321; 9,9695; 0,0790; 0,1030; 951,0000; 1013,0000; 519,0000; 500,0000; 495,0000; 506,0000; 521,0000; 0,0000
1496; 32817; 28,5800; 29,9600; -9,5840; -0,3041; 0,5435; 9,7971; 0,0766; 0,2849; 935,0000; 1023,0000; 511,0000; 503,0000; 489,0000; 513,0000; 519,0000; 0,0000
1497; 32827; 28,5800; 29,9600; -9,7875; -0,3879; 0,5507; 10,1059; 0,0527; 0,2538; 981,0000; 965,0000; 494,0000; 502,0000; 519,0000; 508,0000; 523,0000; 0,0000
1498; 32838; 28,5800; 29,9600; -9,4068; -0,2394; 0,6440; 10,0149; -0,0982; 0,2466; 805,0000; 865,0000; 518,0000; 489,0000; 513,0000; 516,0000; 562,0000; 0,0000
1499; 32853; 28,5800; 29,9600; -9,6367; -0,3136; 0,0455; 9,8138; -0,1389; 0,5842; 953,0000; 916,0000; 518,0000; 491,0000; 510,0000; 527,0000; 538,0000; 0,0000
1500; 32863; 28,5800; 29,9600; -9,1913; -0,5100; 0,8547; 9,8186; 0,1365; 0,1748; 874,0000; 974,0000; 500,0000; 500,0000; 485,0000; 528,0000; 532,0000; 0,0000
1501; 32874; 28,5800; 29,9600; -9,7348; -0,0144; 0,1269; 10,0533; 0,1437; 0,3711; 803,0000; 937,0000; 498,0000; 507,0000; 514,0000; 529,0000; 545,0000; 0,0000
1502; 32892; 28,5800; 29,9700; -9,6822; -0,2753; 0,6369; 10,0772; 0,2442; 0,2610; 935,0000; 940,0000; 486,0000; 518,0000; 496,0000; 508,0000; 550,0000; 0,0000
1503; 32903; 28,5800; 29,9700; -10,0987; -0,2801; 0,5507; 9,7588; 0,1341; 0,5267; 882,0000; 926,0000; 507,0000; 513,0000; 527,0000; 486,0000; 554,0000; 0,0000
1504; 32913; 28,5800; 29,9700; -9,8641; -0,3807; 0,4142; 9,7540; 0,1963; 0,3352; 925,0000; 976,0000; 517,0000; 499,0000; 494,0000; 482,0000; 540,0000; 0,0000
1505; 32929; 28,5800; 29,9700; -9,6438; -0,2107; 0,3759; 9,8545; 0,0287; 0,2035; 842,0000; 913,0000; 525,0000; 484,0000; 499,0000; 511,0000; 530,0000; 0,0000
1506; 32940; 28,5800; 29,9700; -9,4092; -0,4166; 0,4166; 9,7300; 0,1628; 0,4812; 897,0000; 872,0000; 490,0000; 492,0000; 492,0000; 523,0000; 551,0000; 0,0000
1507; 32950; 28,5800; 29,9700; -9,6822; -0,1149; 0,9864; 9,6367; 0,2586; 0,2658; 826,0000; 1023,0000; 510,0000; 512,0000; 529,0000; 520,0000; 531,0000; 0,0000
1508; 32961; 28,5800; 29,9700; -9,5217; -0,2801; 0,0694; 10,0556; 0,0742; 0,5483; 941,0000; 987,0000; 520,0000; 513,0000; 499,0000; 488,0000; 550,0000; 0,0000
1509; 32975; 28,5800; 29,9700; -9,4691; -0,2634; 0,7015; 10,0437; 0,0838; 0,2945; 906,0000; 911,0000; 510,0000; 485,0000; 486,0000; 501,0000; 523,0000; 0,0000
1510; 32985; 28,5800; 29,9700; -9,3254; -0,0934; 0,6249; 10,0940; 0,0263; 0,2035; 920,0000; 899,0000; 486,0000; 500,0000; 503,0000; 522,0000; 549,0000; 0,0000
1511; 32996; 28,5800; 29,9700; -9,9144; -0,3783; 0,2059; 9,7468; 0,2155; 0,5052; 873,0000; 1023,0000; 513,0000; 518,0000; 520,0000; 506,0000; 548,0000; 0,0000
1512; 33010; 28,5800; 29,9700; -9,2775; -0,0934; 0,9194; 9,6151; 0,1580; 0,4429; 898,0000; 950,0000; 517,0000; 484,0000; 520,0000; 493,0000; 547,0000; 0,0000
1513; 33021; 28,5800; 29,9700; -9,8737; -0,3184; 0,6297; 9,6462; 0,2825; -0,3304; 911,0000; 907,0000; 514,0000; 498,0000; 490,0000; 523,0000; 536,0000; 0,0000
1514; 33032; 28,5800; 29,9700; -9,4715; -0,2945; 0,7015; 10,0820; 0,0694; 0,3256; 877,0000; 940,0000; 486,0000; 522,0000; 506,0000; 495,0000; 541,0000; 0,0000
1515; 33049; 28,5800; 29,9700; -9,4236; -0,0694; 0,4788; 9,8067; 0,0311; 0,4286; 895,0000; 893,0000; 490,0000; 490,0000; 496,0000; 522,0000; 528,0000; 0,0000
1516; 33060; 28,5800; 29,9700; -9,8785; -0,4190; 0,6201; 9,6654; 0,1508; 0,4597; 844,0000; 944,0000; 503,0000; 528,0000; 528,0000; 495,0000; 549,0000; 0,0000
1517; 33070; 28,5800; 29,9700; -9,7779; -0,3208; 0,5076; 9,9479; 0,0838; 0,2586; 895,0000; 1023,0000; 519,0000; 481,0000; 495,0000; 497,0000; 529,0000; 0,0000
1518; 33086; 28,5800; 29,9700; -9,8474; -0,4238; 0,2322; 9,8019; 0,0575; 0,4549; 840,0000; 948,0000; 520,0000; 513,0000; 499,0000; 490,0000; 558,0000; 0,0000
1519; 33097; 28,5800; 29,9700; -9,6534; -0,4477; 0,7326; 10,1706; 0,0479; 0,3280; 808,0000; 968,0000; 491,0000; 478,0000; 494,0000; 509,0000; 553,0000; 0,0000
1520; 33107; 28,5800; 29,9700; -9,7348; -0,2394; 0,1939; 9,9551; 0,1341; 0,5459; 847,0000; 998,0000; 499,0000; 517,0000; 526,0000; 497,0000; 555,0000; 0,0000
1521; 33121; 28,5800; 29,9700; -9,6726; -0,3065; 0,4118; 10,1227; 0,0120; 0,2777; 849,0000; 907,0000; 523,0000; 487,0000; 500,0000; 505,0000; 507,0000; 0,0000
1522; 33132; 28,5800; 29,9700; -9,5529; -0,2634; 0,8882; 9,8689; 0,2562; 0,3687; 894,0000; 895,0000; 515,0000; 509,0000; 488,0000; 482,0000; 523,0000; 0,0000
1523; 33142; 28,5800; 29,9700; -9,7276; -0,4525; 0,3903; 9,9671; 0,0551; 0,5674; 947,0000; 882,0000; 485,0000; 489,0000; 504,0000; 529,0000; 536,0000; 0,0000
1524; 33153; 28,5800; 29,9700; -9,5074; -0,2394; 0,4597; 9,8737; 0,1963; 0,1963; 867,0000; 916,0000; 513,0000; 500,0000; 521,0000; 488,0000; 530,0000; 0,0000
1525; 33167; 28,5800; 29,9700; -9,5529; -0,2777; 0,4788; 9,7923; 0,0503; 0,2610; 818,0000; 885,0000; 515,0000; 516,0000; 517,0000; 504,0000; 533,0000; 0,0000
1526; 33178; 28,5800; 29,9700; -9,5672; -0,1245; 0,5267; 9,8378; 0,2777; 0,3017; 834,0000; 877,0000; 514,0000; 484,0000; 483,0000; 519,0000; 503,0000; 0,0000
1527; 33189; 28,5800; 29,9700; -9,7588; -0,2945; 0,5770; 9,9647; 0,0455; 0,3208; 899,0000; 903,0000; 489,0000; 504,0000; 510,0000; 483,0000; 539,0000; 0,0000
1528; 33206; 28,5800; 29,9700; -9,6295; -0,2801; 0,4238; 9,8474; 0,0575; 0,2083; 840,0000; 1023,0000; 487,0000; 499,0000; 501,0000; 482,0000; 557,0000; 0,0000
1529; 33216; 28,5800; 29,9700; -9,7564; -0,3089; 0,5866; 10,0916; 0,1700; 0,3783; 876,0000; 920,0000; 509,0000; 513,0000; 527,0000; 515,0000; 547,0000; 0,0000
1530; 33227; 28,5800; 29,9700; -9,7588; -0,3400; 0,4573; 10,0126; 0,1293; 0,3472; 937,0000; 1005,0000; 530,0000; 481,0000; 499,0000; 512,0000; 550,0000; 0,0000
1531; 33243; 28,5800; 29,9700; -9,6414; -0,3591; 0,3831; 10,0485; 0,0575; 0,3879; 858,0000; 895,0000; 520,0000; 493,0000; 497,0000; 515,0000; 563,0000; 0,0000
1532; 33254; 28,5800; 29,9700; -9,5146; -0,3400; 0,4214; 10,0054; 0,0694; 0,4573; 906,0000; 928,0000; 495,0000; 499,0000; 492,0000; 486,0000; 512,0000; 0,0000
1533; 33264; 28,5800; 29,9700; -9,8426; -0,1173; 0,5914; 9,8402; 0,2203; 0,2394; 915,0000; 902,0000; 504,0000; 520,0000; 519,0000; 496,0000; 526,0000; 0,0000
1534; 33278; 28,5800; 29,9700; -9,7899; -0,5004; 0,4190; 9,7851; -0,0311; 0,1844; 939,0000; 981,0000; 518,0000; 517,0000; 518,0000; 501,0000; 526,0000; 0,0000
1535; 33288; 28,5800; 29,9700; -9,6223; -0,1891; 0,5435; 9,9407; 0,2083; 0,4214; 943,0000; 897,0000; 510,0000; 510,0000; 489,0000; 532,0000; 539,0000; 0,0000
1536; 33299; 28,5800; 29,9700; -9,6079; -0,2801; 0,7518; 9,9455; 0,2107; 0,2083; 980,0000; 978,0000; 493,0000; 487,0000; 509,0000; 516,0000; 540,0000; 0,0000
1537; 33310; 28,5800; 29,9700; -9,5768; -0,2945; 0,5076; 9,9790; 0,0670; 0,2442; 832,0000; 937,0000; 512,0000; 491,0000; 522,0000; 486,0000; 553,0000; 0,0000
1538; 33324; 28,5800; 29,9700; -9,4667; -0,3567; 0,4453; 9,9407; 0,0910; 0,2705; 821,0000; 868,0000; 516,0000; 482,0000; 519,0000; 510,0000; 559,0000; 0,0000
1539; 33335; 28,5800; 29,9700; -9,6127; -0,2322; 0,4046; 9,7971; 0,2155; 0,1867; 817,0000; 969,0000; 514,0000; 490,0000; 492,0000; 489,0000; 527,0000; 0,0000
1540; 33345; 28,5800; 29,9700; -9,7707; -0,3232; 0,6393; 10,1754; 0,1460; 0,2801; 928,0000; 883,0000; 488,0000; 503,0000; 510,0000; 483,0000; 546,0000; 0,0000
1541; 33363; 28,5800; 29,9700; -9,6582; -0,2274; 0,5650; 9,8737; 0,1413; 0,2107; 839,0000; 988,0000; 490,0000; 502,0000; 498,0000; 530,0000; 544,0000; 0,0000
1542; 33373; 28,5800; 29,9700; -9,6606; -0,2825; 0,5339; 9,9192; 0,0575; 0,5267; 892,0000; 878,0000; 508,0000; 483,0000; 531,0000; 520,0000; 532,0000; 0,0000
1543; 33384; 28,5800; 29,9700; -9,4643; -0,2921; 0,7111; 10,0676; 0,1293; 0,2490; 850,0000; 935,0000; 522,0000; 486,0000; 498,0000; 512,0000; 551,0000; 0,0000
1544; 33400; 28,5800; 29,9700; -9,6750; -0,3112; 0,3879; 10,0437; 0,0670; 0,2658; 906,0000; 916,0000; 524,0000; 517,0000; 497,0000; 502,0000; 546,0000; 0,0000
1545; 33411; 28,5800; 29,9700; -9,6941; -0,3280; 0,5578; 9,7085; 0,0335; 0,3112; 892,0000; 891,0000; 492,0000; 516,0000; 488,0000; 505,0000; 531,0000; 0,0000
1546; 33421; 28,5800; 29,9700; -9,6582; -0,2682; 0,2586; 9,6031; 0,1341; 0,2394; 868,0000; 919,0000; 501,0000; 518,0000; 521,0000; 506,0000; 534,0000; 0,0000
1547; 33435; 28,5800; 29,9700; -9,6151; -0,3017; 0,3687; 10,0652; 0,0383; 0,2538; 844,0000; 894,0000; 514,0000; 493,0000; 521,0000; 490,0000; 528,0000; 0,0000
